cuadro_origen,pagina_pdf,firma,familia,ambito,titulo_pagina,entidad,num_juzgados_pagina,unidad_fila,grupo_proceso,tipo_proceso_extraido,tipo_proceso,tipo_fila_derivado,orden_fila,n_columnas,readecuadas_ley_439,recibidas_excusa_recusacion,preliminares_formalizados,cautelares_formalizados,nuevas_ingresadas,atendidas,resueltas,pendientes_fin,pendientes_inicio,conciliacion,num_juzgados,recibidas_otros_juzgados,concluidas_rechazo_denuncia,reparacion_dano_conciliacion,remision_art_299_ley_548,merecieron_imputacion_formal,remitidas_finalizacion_competencia,procesos_rebeldia,reparacion_dano,sobreseimiento,terminacion_anticipada,merecieron_acusacion,concluidas_extincion_prescripcion,concluidas_sentencia_juicio,remitidas_otros_juzgados,concluidas_otras_formas,imputacion_directa_procedimiento_inmediato,otras_formas_finalizacion,recibidas_declinatoria_inhibitoria,ingresadas_conversion_acciones,otras_formas_conclusion,resueltas_sentencia,ingresadas_reenvio,otras_formas_ingreso,remitidas_excusa_recusacion,remitidas_otras_formas,materia_seccion,tipo_accion_penal,materia_norm,materia_homologada,materia_cruda,ciudad,distrito,departamento_derivado,es_total_nacional,grupo_proceso_norm,etapa_proceso_fuente,contexto_accion_penal,gestion,revisado_manual,territorio,tipo_elemento_analitico,recurso_juzgados_publicados,recurso_tribunales_publicados,recurso_salas_publicadas,recurso_conciliadores_publicados,recurso_otros_organos_publicados,recursos_clasificacion_completa,personal_cuadro_origen,personal_pagina_pdf,personal_distrito,personal_gestion,personal_items_mujer,personal_items_varon,personal_items_acefalias,personal_items_total,personal_remun_mujer,personal_remun_varon,personal_remun_acefalias,personal_remun_total,personal_nivel_geografico,personal_metodo_seleccion
5.3.1.1,350,c79602bf88,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",TRINIDAD,7,tipo_proceso,,PENAL COMUN,PENAL COMUN,detalle,1,9,,21,,,1508,1951,,392,422,,,,1199.0,,,246.0,,,,,,,,,76.0,38.0,,,,,,,,,,,INSTRUCCIÓN PENAL,PENAL,INSTRUCCIÓN PENAL,Instrucción Penal,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",TRINIDAD,,Beni,False,,informes_inicio_investigacion,penal_comun,2023,False,TRINIDAD,otro_detalle,32,1,5,2,,True,14.1.3,746,BENI,2023,223,180,10,413,1238407,1461271,68986,2768664,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.1,350,c79602bf88,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",TRINIDAD,7,tipo_proceso,,ANTICORRUPCIÓN,ANTICORRUPCIÓN,detalle,2,9,,28,,,65,165,,52,72,,,,34.0,,,11.0,,,,,,,,,65.0,3.0,,,,,,,,,,,INSTRUCCIÓN PENAL,ANTICORRUPCIÓN,INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",TRINIDAD,,Beni,False,,informes_inicio_investigacion,anticorrupcion,2023,False,TRINIDAD,otro_detalle,32,1,5,2,,True,14.1.3,746,BENI,2023,223,180,10,413,1238407,1461271,68986,2768664,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.1,350,c79602bf88,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",TRINIDAD,7,tipo_proceso,,CONTRA LA VIOLENCIA HACIA LAS MUJERES,CONTRA LA VIOLENCIA HACIA LAS MUJERES,detalle,3,9,,9,,,484,680,,149,187,,,,274.0,,,227.0,,,,,,,,,24.0,6.0,,,,,,,,,,,INSTRUCCIÓN PENAL,CONTRA LA VIOLENCIA HACIA LA MUJER,INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",TRINIDAD,,Beni,False,,informes_inicio_investigacion,violencia_mujeres,2023,False,TRINIDAD,otro_detalle,32,1,5,2,,True,14.1.3,746,BENI,2023,223,180,10,413,1238407,1461271,68986,2768664,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.1,350,c79602bf88,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",COBIJA,4,tipo_proceso,,PENAL COMUN,PENAL COMUN,detalle,5,9,,2,,,821,1189,,396,366,,,,467.0,,,293.0,,,,,,,,,7.0,26.0,,,,,,,,,,,INSTRUCCIÓN PENAL,PENAL,INSTRUCCIÓN PENAL,Instrucción Penal,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",COBIJA,,Pando,False,,informes_inicio_investigacion,penal_comun,2023,False,COBIJA,otro_detalle,21,2,3,1,,True,14.1.3,746,PANDO,2023,91,69,22,182,519974,563777,165505,1249256,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.1,350,c79602bf88,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",COBIJA,4,tipo_proceso,,ANTICORRUPCIÓN,ANTICORRUPCIÓN,detalle,6,9,,1,,,28,45,,28,16,,,,4.0,,,9.0,,,,,,,,,4.0,0.0,,,,,,,,,,,INSTRUCCIÓN PENAL,ANTICORRUPCIÓN,INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",COBIJA,,Pando,False,,informes_inicio_investigacion,anticorrupcion,2023,False,COBIJA,otro_detalle,21,2,3,1,,True,14.1.3,746,PANDO,2023,91,69,22,182,519974,563777,165505,1249256,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.1,350,c79602bf88,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",COBIJA,4,tipo_proceso,,CONTRA LA VIOLENCIA HACIA LAS MUJERES,CONTRA LA VIOLENCIA HACIA LAS MUJERES,detalle,7,9,,72,,,276,501,,56,153,,,,80.0,,,177.0,,,,,,,,,187.0,1.0,,,,,,,,,,,INSTRUCCIÓN PENAL,CONTRA LA VIOLENCIA HACIA LA MUJER,INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",COBIJA,,Pando,False,,informes_inicio_investigacion,violencia_mujeres,2023,False,COBIJA,otro_detalle,21,2,3,1,,True,14.1.3,746,PANDO,2023,91,69,22,182,519974,563777,165505,1249256,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.2,351,84b379abdf,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",SUCRE,8,tipo_proceso,,PENAL COMUN,PENAL COMUN,detalle,1,9,,7,,,777,1221,,267,238,,,,,,,,,,,,,439.0,,,2.0,,199.0,513.0,,,,,,,,,INSTRUCCIÓN PENAL,PENAL,INSTRUCCIÓN PENAL,Instrucción Penal,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",SUCRE,,Chuquisaca,False,,imputaciones_formales,penal_comun,2023,False,SUCRE,otro_detalle,50,2,8,5,,True,14.1.3,746,CHUQUISACA,2023,316,216,33,565,1780232,1744314,142321,3666867,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.2,351,84b379abdf,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",SUCRE,8,tipo_proceso,,ANTICORRUPCIÓN,ANTICORRUPCIÓN,detalle,2,9,,0,,,28,66,,31,35,,,,,,,,,,,,,22.0,,,1.0,,3.0,12.0,,,,,,,,,INSTRUCCIÓN PENAL,ANTICORRUPCIÓN,INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",SUCRE,,Chuquisaca,False,,imputaciones_formales,anticorrupcion,2023,False,SUCRE,otro_detalle,50,2,8,5,,True,14.1.3,746,CHUQUISACA,2023,316,216,33,565,1780232,1744314,142321,3666867,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.2,351,84b379abdf,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",SUCRE,8,tipo_proceso,,CONTRA LA VIOLENCIA HACIA LAS MUJERES,CONTRA LA VIOLENCIA HACIA LAS MUJERES,detalle,3,9,,2,,,949,1648,,128,554,,,,,,,,,,,,,461.0,,,2.0,,143.0,1057.0,,,,,,,,,INSTRUCCIÓN PENAL,CONTRA LA VIOLENCIA HACIA LA MUJER,INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",SUCRE,,Chuquisaca,False,,imputaciones_formales,violencia_mujeres,2023,False,SUCRE,otro_detalle,50,2,8,5,,True,14.1.3,746,CHUQUISACA,2023,316,216,33,565,1780232,1744314,142321,3666867,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.2,351,84b379abdf,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",LA PAZ,19,tipo_proceso,,PENAL COMUN,PENAL COMUN,detalle,5,9,,133,,,1863,4019,,879,931,,,,,,,,,,,,,1483.0,,,160.0,,1092.0,1497.0,,,,,,,,,INSTRUCCIÓN PENAL,PENAL,INSTRUCCIÓN PENAL,Instrucción Penal,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",LA PAZ,,La Paz,False,,imputaciones_formales,penal_comun,2023,False,LA PAZ,otro_detalle,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.2,351,84b379abdf,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",LA PAZ,19,tipo_proceso,,ANTICORRUPCIÓN,ANTICORRUPCIÓN,detalle,6,9,,3,,,241,645,,275,278,,,,,,,,,,,,,221.0,,,6.0,,123.0,143.0,,,,,,,,,INSTRUCCIÓN PENAL,ANTICORRUPCIÓN,INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",LA PAZ,,La Paz,False,,imputaciones_formales,anticorrupcion,2023,False,LA PAZ,otro_detalle,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.2,351,84b379abdf,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",LA PAZ,19,tipo_proceso,,CONTRA LA VIOLENCIA HACIA LAS MUJERES,CONTRA LA VIOLENCIA HACIA LAS MUJERES,detalle,7,9,,18,,,1072,2473,,1014,1034,,,,,,,,,,,,,758.0,,,109.0,,349.0,592.0,,,,,,,,,INSTRUCCIÓN PENAL,CONTRA LA VIOLENCIA HACIA LA MUJER,INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",LA PAZ,,La Paz,False,,imputaciones_formales,violencia_mujeres,2023,False,LA PAZ,otro_detalle,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.2,351,84b379abdf,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",EL ALTO,11,tipo_proceso,,PENAL COMUN,PENAL COMUN,detalle,9,9,,187,,,1035,3595,,1239,1896,,,,,,,,,,,,,1120.0,,,145.0,,477.0,1091.0,,,,,,,,,INSTRUCCIÓN PENAL,PENAL,INSTRUCCIÓN PENAL,Instrucción Penal,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",EL ALTO,,La Paz,False,,imputaciones_formales,penal_comun,2023,False,EL ALTO,otro_detalle,63,4,,9,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.2,351,84b379abdf,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",EL ALTO,11,tipo_proceso,,ANTICORRUPCIÓN,ANTICORRUPCIÓN,detalle,10,9,,13,,,35,202,,143,20,,,,,,,,,,,,,25.0,,,18.0,,134.0,16.0,,,,,,,,,INSTRUCCIÓN PENAL,ANTICORRUPCIÓN,INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",EL ALTO,,La Paz,False,,imputaciones_formales,anticorrupcion,2023,False,EL ALTO,otro_detalle,63,4,,9,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.2,351,84b379abdf,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",EL ALTO,11,tipo_proceso,,CONTRA LA VIOLENCIA HACIA LAS MUJERES,CONTRA LA VIOLENCIA HACIA LAS MUJERES,detalle,11,9,,35,,,734,2316,,788,1042,,,,,,,,,,,,,1253.0,,,14.0,,505.0,261.0,,,,,,,,,INSTRUCCIÓN PENAL,CONTRA LA VIOLENCIA HACIA LA MUJER,INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",EL ALTO,,La Paz,False,,imputaciones_formales,violencia_mujeres,2023,False,EL ALTO,otro_detalle,63,4,,9,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.2,351,84b379abdf,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",COCHABAMBA,11,tipo_proceso,,PENAL COMUN,PENAL COMUN,detalle,13,9,,24,,,1060,2740,,918,1160,,,,,,,,,,,,,822.0,,,35.0,,496.0,965.0,,,,,,,,,INSTRUCCIÓN PENAL,PENAL,INSTRUCCIÓN PENAL,Instrucción Penal,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",COCHABAMBA,,Cochabamba,False,,imputaciones_formales,penal_comun,2023,False,COCHABAMBA,otro_detalle,93,4,12,17,,True,14.1.3,746,COCHABAMBA,2023,624,453,35,1112,3830374,3238408,200566,7269348,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.2,351,84b379abdf,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",COCHABAMBA,11,tipo_proceso,,ANTICORRUPCIÓN,ANTICORRUPCIÓN,detalle,14,9,,6,,,39,111,,29,15,,,,,,,,,,,,,25.0,,,3.0,,51.0,54.0,,,,,,,,,INSTRUCCIÓN PENAL,ANTICORRUPCIÓN,INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",COCHABAMBA,,Cochabamba,False,,imputaciones_formales,anticorrupcion,2023,False,COCHABAMBA,otro_detalle,93,4,12,17,,True,14.1.3,746,COCHABAMBA,2023,624,453,35,1112,3830374,3238408,200566,7269348,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.2,351,84b379abdf,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",COCHABAMBA,11,tipo_proceso,,CONTRA LA VIOLENCIA HACIA LAS MUJERES,CONTRA LA VIOLENCIA HACIA LAS MUJERES,detalle,15,9,,12,,,1194,2538,,410,975,,,,,,,,,,,,,1335.0,,,81.0,,357.0,712.0,,,,,,,,,INSTRUCCIÓN PENAL,CONTRA LA VIOLENCIA HACIA LA MUJER,INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",COCHABAMBA,,Cochabamba,False,,imputaciones_formales,violencia_mujeres,2023,False,COCHABAMBA,otro_detalle,93,4,12,17,,True,14.1.3,746,COCHABAMBA,2023,624,453,35,1112,3830374,3238408,200566,7269348,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.2,352,84b379abdf,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",ORURO,8,tipo_proceso,,PENAL COMUN,PENAL COMUN,detalle,1,9,,0,,,650,1853,,356,582,,,,,,,,,,,,,717.0,,,5.0,,621.0,775.0,,,,,,,,,INSTRUCCIÓN PENAL,PENAL,INSTRUCCIÓN PENAL,Instrucción Penal,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",ORURO,,Oruro,False,,imputaciones_formales,penal_comun,2023,False,ORURO,otro_detalle,47,3,8,6,,True,14.1.3,746,ORURO,2023,239,195,36,470,1416404,1489507,180383,3086294,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.2,352,84b379abdf,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",ORURO,8,tipo_proceso,,ANTICORRUPCIÓN,ANTICORRUPCIÓN,detalle,2,9,,0,,,29,77,,25,36,,,,,,,,,,,,,35.0,,,0.0,,12.0,17.0,,,,,,,,,INSTRUCCIÓN PENAL,ANTICORRUPCIÓN,INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",ORURO,,Oruro,False,,imputaciones_formales,anticorrupcion,2023,False,ORURO,otro_detalle,47,3,8,6,,True,14.1.3,746,ORURO,2023,239,195,36,470,1416404,1489507,180383,3086294,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.2,352,84b379abdf,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",ORURO,8,tipo_proceso,,CONTRA LA VIOLENCIA HACIA LAS MUJERES,CONTRA LA VIOLENCIA HACIA LAS MUJERES,detalle,3,9,,0,,,505,933,,169,305,,,,,,,,,,,,,484.0,,,4.0,,123.0,276.0,,,,,,,,,INSTRUCCIÓN PENAL,CONTRA LA VIOLENCIA HACIA LA MUJER,INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",ORURO,,Oruro,False,,imputaciones_formales,violencia_mujeres,2023,False,ORURO,otro_detalle,47,3,8,6,,True,14.1.3,746,ORURO,2023,239,195,36,470,1416404,1489507,180383,3086294,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.2,352,84b379abdf,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",POTOSI,8,tipo_proceso,,PENAL COMUN,PENAL COMUN,detalle,5,9,,3,,,373,2110,,1179,1602,,,,,,,,,,,,,409.0,,,23.0,,132.0,499.0,,,,,,,,,INSTRUCCIÓN PENAL,PENAL,INSTRUCCIÓN PENAL,Instrucción Penal,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",POTOSI,,Potosí,False,,imputaciones_formales,penal_comun,2023,False,POTOSI,otro_detalle,39,2,8,3,,True,14.1.3,746,POTOSI,2023,340,212,42,594,1867677,1784310,222712,3874699,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.2,352,84b379abdf,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",POTOSI,8,tipo_proceso,,ANTICORRUPCIÓN,ANTICORRUPCIÓN,detalle,6,9,,0,,,11,66,,39,52,,,,,,,,,,,,,18.0,,,0.0,,3.0,9.0,,,,,,,,,INSTRUCCIÓN PENAL,ANTICORRUPCIÓN,INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",POTOSI,,Potosí,False,,imputaciones_formales,anticorrupcion,2023,False,POTOSI,otro_detalle,39,2,8,3,,True,14.1.3,746,POTOSI,2023,340,212,42,594,1867677,1784310,222712,3874699,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.2,352,84b379abdf,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",POTOSI,8,tipo_proceso,,CONTRA LA VIOLENCIA HACIA LAS MUJERES,CONTRA LA VIOLENCIA HACIA LAS MUJERES,detalle,7,9,,1,,,811,2725,,1258,1643,,,,,,,,,,,,,235.0,,,1008.0,,270.0,224.0,,,,,,,,,INSTRUCCIÓN PENAL,CONTRA LA VIOLENCIA HACIA LA MUJER,INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",POTOSI,,Potosí,False,,imputaciones_formales,violencia_mujeres,2023,False,POTOSI,otro_detalle,39,2,8,3,,True,14.1.3,746,POTOSI,2023,340,212,42,594,1867677,1784310,222712,3874699,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.2,352,84b379abdf,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",TARIJA,7,tipo_proceso,,PENAL COMUN,PENAL COMUN,detalle,9,9,,13,,,1070,1796,,505,384,,,,,,,,,,,,,708.0,,,7.0,,329.0,576.0,,,,,,,,,INSTRUCCIÓN PENAL,PENAL,INSTRUCCIÓN PENAL,Instrucción Penal,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",TARIJA,,Tarija,False,,imputaciones_formales,penal_comun,2023,False,TARIJA,otro_detalle,43,1,7,4,,True,14.1.3,746,TARIJA,2023,338,169,15,522,1959583,1366970,81239,3407792,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.2,352,84b379abdf,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",TARIJA,7,tipo_proceso,,ANTICORRUPCIÓN,ANTICORRUPCIÓN,detalle,10,9,,0,,,11,55,,16,41,,,,,,,,,,,,,35.0,,,2.0,,3.0,2.0,,,,,,,,,INSTRUCCIÓN PENAL,ANTICORRUPCIÓN,INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",TARIJA,,Tarija,False,,imputaciones_formales,anticorrupcion,2023,False,TARIJA,otro_detalle,43,1,7,4,,True,14.1.3,746,TARIJA,2023,338,169,15,522,1959583,1366970,81239,3407792,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.2,352,84b379abdf,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",TARIJA,7,tipo_proceso,,CONTRA LA VIOLENCIA HACIA LAS MUJERES,CONTRA LA VIOLENCIA HACIA LAS MUJERES,detalle,11,9,,0,,,376,1193,,177,728,,,,,,,,,,,,,558.0,,,20.0,,89.0,438.0,,,,,,,,,INSTRUCCIÓN PENAL,CONTRA LA VIOLENCIA HACIA LA MUJER,INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",TARIJA,,Tarija,False,,imputaciones_formales,violencia_mujeres,2023,False,TARIJA,otro_detalle,43,1,7,4,,True,14.1.3,746,TARIJA,2023,338,169,15,522,1959583,1366970,81239,3407792,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.2,352,84b379abdf,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",SANTA CRUZ,25,tipo_proceso,,PENAL COMUN,PENAL COMUN,detalle,13,9,,176,,,1830,7656,,3131,2836,,,,,,,,,,,,,1417.0,,,336.0,,2814.0,2772.0,,,,,,,,,INSTRUCCIÓN PENAL,PENAL,INSTRUCCIÓN PENAL,Instrucción Penal,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",SANTA CRUZ,,Santa Cruz,False,,imputaciones_formales,penal_comun,2023,False,SANTA CRUZ,otro_detalle,129,7,14,26,,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
5.3.1.2,352,84b379abdf,causas,capital,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",SANTA CRUZ,25,tipo_proceso,,ANTICORRUPCIÓN,ANTICORRUPCIÓN,detalle,14,9,,13,,,138,303,,109,105,,,,,,,,,,,,,137.0,,,4.0,,47.0,53.0,,,,,,,,,INSTRUCCIÓN PENAL,ANTICORRUPCIÓN,INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",SANTA CRUZ,,Santa Cruz,False,,imputaciones_formales,anticorrupcion,2023,False,SANTA CRUZ,otro_detalle,129,7,14,26,,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
