cuadro_origen,pagina_pdf,firma,familia,ambito,titulo_pagina,entidad,num_juzgados_pagina,unidad_fila,grupo_proceso,tipo_proceso,tipo_fila_derivado,orden_fila,n_columnas,readecuadas_ley_439,recibidas_excusa_recusacion,preliminares_formalizados,cautelares_formalizados,nuevas_ingresadas,atendidas,resueltas,pendientes_fin,pendientes_inicio,conciliacion,num_juzgados,recibidas_otros_juzgados,concluidas_rechazo_denuncia,reparacion_dano_conciliacion,remision_art_299_ley_548,merecieron_imputacion_formal,remitidas_finalizacion_competencia,procesos_rebeldia,reparacion_dano,sobreseimiento,terminacion_anticipada,merecieron_acusacion,concluidas_extincion_prescripcion,concluidas_sentencia_juicio,remitidas_otros_juzgados,concluidas_otras_formas,imputacion_directa_procedimiento_inmediato,otras_formas_finalizacion,recibidas_declinatoria_inhibitoria,ingresadas_conversion_acciones,otras_formas_conclusion,resueltas_sentencia,ingresadas_reenvio,otras_formas_ingreso,remitidas_excusa_recusacion,remitidas_otras_formas,materia_seccion,tipo_accion_penal,materia_norm,materia_homologada,materia_cruda,ciudad,distrito,departamento_derivado,es_total_nacional,grupo_proceso_norm,gestion,revisado_manual
5.1.3.2,247,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,4,tipo_proceso,,CONVERSIÓN DE GUARDA EN ADOPCIÓN,detalle,12,6,,0,,,45,50,38,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,,Santa Cruz,False,,2023,False
5.1.3.2,247,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,4,tipo_proceso,,TUTELA ORDINARIA,detalle,13,6,,0,,,45,52,24,28,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,,Santa Cruz,False,,2023,False
5.1.3.2,247,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,4,tipo_proceso,,TUTELA EXTRAORDINARIA,detalle,14,6,,0,,,22,32,9,23,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,,Santa Cruz,False,,2023,False
5.1.3.2,247,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,4,tipo_proceso,,ADOPCIÓN NACIONAL,detalle,15,6,,0,,,21,23,23,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,,Santa Cruz,False,,2023,False
5.1.3.2,247,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,4,tipo_proceso,,ADOPCIÓN INTERNACIONAL,detalle,16,6,,0,,,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,,Santa Cruz,False,,2023,False
5.1.3.2,247,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,4,tipo_proceso,,ACOGIMIENTO CIRCUNSTANCIAL,detalle,17,6,,0,,,83,83,74,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,,Santa Cruz,False,,2023,False
5.1.3.2,247,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,4,tipo_proceso,,RESTITUCION DE LA NIÑA NIÑO ADOLESCENTE A NIVEL INTERNACIONAL,detalle,18,6,,0,,,4,12,2,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,,Santa Cruz,False,,2023,False
5.1.3.2,247,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,4,tipo_proceso,,RESTITUCION DE LA NIÑA NIÑO ADOLESCENTE A NIVEL NACIONAL,detalle,19,6,,0,,,7,7,4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,,Santa Cruz,False,,2023,False
5.1.3.2,247,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,4,tipo_proceso,,AUTORIZACIÓN DE VIAJE AL EXTERIOR (JUDICIALES),detalle,20,6,,0,,,12,16,7,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,,Santa Cruz,False,,2023,False
5.1.3.2,247,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,4,tipo_proceso,,AUTORIZACIÓN DE VIAJE AL EXTERIOR (POR DESCONOCIMIENTO DE DOMICILIO),detalle,21,6,,0,,,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,,Santa Cruz,False,,2023,False
5.1.3.2,247,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,4,tipo_proceso,,NO AUTORIZACIÓN DE VIAJE,detalle,22,6,,0,,,12,17,6,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,,Santa Cruz,False,,2023,False
5.1.3.2,247,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,4,tipo_proceso,,REINTEGRACIÓN FAMILIAR,detalle,23,6,,0,,,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,,Santa Cruz,False,,2023,False
5.1.3.2,247,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,4,tipo_proceso,,REJAPS,detalle,24,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,,Santa Cruz,False,,2023,False
5.1.3.2,247,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,4,tipo_proceso,,OTROS CON PROCEDIMIENTO ESPECIAL,detalle,25,6,,0,,,58,68,68,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,,Santa Cruz,False,,2023,False
5.1.3.2,247,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,4,tipo_proceso,,TOTAL SANTA CRUZ,total,26,6,,0,,,1077,1267,1027,240,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SANTA CRUZ,,Santa Cruz,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,1,6,,0,,,2,5,5,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,2,6,,0,,,29,33,27,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL,detalle,3,6,,0,,,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,"INFRACCIONES POR VIOLENCIA CONTRA NIÑAS, NIÑOS Y ADOLESCENTES",detalle,4,6,,0,,,2,5,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,GUARDA,detalle,5,6,,0,,,24,34,24,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,RESTITUCIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,6,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,CALIFICACIÓN DE DAÑOS Y PERJUICIOS,detalle,7,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,MEDIDAS DE PROTECCION,detalle,8,6,,0,,,40,51,41,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,RENUNCIA DE LA AUTORIDAD POR CONSENTIMIENTO PARA LA ADOPCION (ADOPCION NACIONAL E INTERNACIONAL),detalle,9,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,OTROS CON PROCEDIMIENTO COMUN,detalle,10,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,FILIACIÓN JUDICIAL,detalle,11,6,,0,,,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,CONVERSIÓN DE GUARDA EN ADOPCIÓN,detalle,12,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,TUTELA ORDINARIA,detalle,13,6,,0,,,11,18,6,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,TUTELA EXTRAORDINARIA,detalle,14,6,,0,,,4,6,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,ADOPCIÓN NACIONAL,detalle,15,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,ADOPCIÓN INTERNACIONAL,detalle,16,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,ACOGIMIENTO CIRCUNSTANCIAL,detalle,17,6,,0,,,34,44,26,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,RESTITUCION DE LA NIÑA NIÑO ADOLESCENTE A NIVEL INTERNACIONAL,detalle,18,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,RESTITUCION DE LA NIÑA NIÑO ADOLESCENTE A NIVEL NACIONAL,detalle,19,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,AUTORIZACIÓN DE VIAJE AL EXTERIOR (JUDICIALES),detalle,20,6,,0,,,151,151,151,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,AUTORIZACIÓN DE VIAJE AL EXTERIOR (POR DESCONOCIMIENTO DE DOMICILIO),detalle,21,6,,0,,,7,7,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,NO AUTORIZACIÓN DE VIAJE,detalle,22,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,REINTEGRACIÓN FAMILIAR,detalle,23,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,REJAPS,detalle,24,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,OTROS CON PROCEDIMIENTO ESPECIAL,detalle,25,6,,0,,,0,7,2,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,248,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,2,tipo_proceso,,TOTAL TRINIDAD,total,26,6,,0,,,304,363,293,70,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,TRINIDAD,,Beni,False,,2023,False
5.1.3.2,249,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,COBIJA,1,tipo_proceso,,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,1,6,,0,,,2,6,0,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,COBIJA,,Pando,False,,2023,False
5.1.3.2,249,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,COBIJA,1,tipo_proceso,,EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,2,6,,0,,,9,10,3,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,COBIJA,,Pando,False,,2023,False
5.1.3.2,249,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,COBIJA,1,tipo_proceso,,INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL,detalle,3,6,,0,,,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,COBIJA,,Pando,False,,2023,False
5.1.3.2,249,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,COBIJA,1,tipo_proceso,,"INFRACCIONES POR VIOLENCIA CONTRA NIÑAS, NIÑOS Y ADOLESCENTES",detalle,4,6,,0,,,6,8,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,COBIJA,,Pando,False,,2023,False
5.1.3.2,249,f3cd0599a4,causas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,COBIJA,1,tipo_proceso,,GUARDA,detalle,5,6,,0,,,10,20,5,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,COBIJA,,Pando,False,,2023,False
