cuadro_origen,pagina_pdf,firma,familia,ambito,titulo_pagina,entidad,num_juzgados_pagina,unidad_fila,tipo_proceso,tipo_fila_derivado,orden_fila,n_columnas,materia_seccion,tipo_accion_penal,materia_norm,materia_homologada,materia_cruda,ciudad,distrito,departamento_derivado,es_total_nacional,revisado_manual,columna,valor,orden_columna,rotulo_columna_pdf
5.1.2.5,222,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,DETERMINACION DE BIENES PROPIOS CUANDO EXISTE DESACUERDO SOBRE SU CALIDAD,detalle,22,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,False,ingresadas,0,2,INGRESADAS EN LA / GESTIÓN
5.1.2.5,222,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,DETERMINACION DE BIENES PROPIOS CUANDO EXISTE DESACUERDO SOBRE SU CALIDAD,detalle,22,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,False,causas_ejecucion_sentencia_total_causas,0,3,CAUSAS EN EJECUCIÓN DE SENTENCIA / TOTAL CAUSAS
5.1.2.5,222,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,DETERMINACION DE BIENES PROPIOS CUANDO EXISTE DESACUERDO SOBRE SU CALIDAD,detalle,22,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,False,terminadas,0,4,TERMINADAS EN LA / GESTIÓN
5.1.2.5,222,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,DETERMINACION DE BIENES PROPIOS CUANDO EXISTE DESACUERDO SOBRE SU CALIDAD,detalle,22,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,False,pendientes_proxima_gestion,0,5,PENDIENTES PARA LA / PRÓXIMA GESTIÓN
5.1.2.5,222,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,PROCESOS INNOMINADOS - OTROS,detalle,23,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,False,pendientes_inicio_gestion,32,1,PENDIENTES AL INICIO / DE GESTIÓN
5.1.2.5,222,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,PROCESOS INNOMINADOS - OTROS,detalle,23,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,False,ingresadas,10,2,INGRESADAS EN LA / GESTIÓN
5.1.2.5,222,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,PROCESOS INNOMINADOS - OTROS,detalle,23,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,False,causas_ejecucion_sentencia_total_causas,42,3,CAUSAS EN EJECUCIÓN DE SENTENCIA / TOTAL CAUSAS
5.1.2.5,222,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,PROCESOS INNOMINADOS - OTROS,detalle,23,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,False,terminadas,4,4,TERMINADAS EN LA / GESTIÓN
5.1.2.5,222,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,PROCESOS INNOMINADOS - OTROS,detalle,23,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,False,pendientes_proxima_gestion,38,5,PENDIENTES PARA LA / PRÓXIMA GESTIÓN
5.1.2.5,222,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,TOTAL LA PAZ,total,24,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,False,pendientes_inicio_gestion,1059,1,PENDIENTES AL INICIO / DE GESTIÓN
5.1.2.5,222,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,TOTAL LA PAZ,total,24,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,False,ingresadas,1191,2,INGRESADAS EN LA / GESTIÓN
5.1.2.5,222,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,TOTAL LA PAZ,total,24,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,False,causas_ejecucion_sentencia_total_causas,2250,3,CAUSAS EN EJECUCIÓN DE SENTENCIA / TOTAL CAUSAS
5.1.2.5,222,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,TOTAL LA PAZ,total,24,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,False,terminadas,1217,4,TERMINADAS EN LA / GESTIÓN
5.1.2.5,222,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,TOTAL LA PAZ,total,24,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,False,pendientes_proxima_gestion,1033,5,PENDIENTES PARA LA / PRÓXIMA GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,EMANCIPACION POR DESACUERDO,detalle,1,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,pendientes_inicio_gestion,0,1,PENDIENTES AL INICIO / DE GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,EMANCIPACION POR DESACUERDO,detalle,1,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,ingresadas,0,2,INGRESADAS EN LA / GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,EMANCIPACION POR DESACUERDO,detalle,1,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,causas_ejecucion_sentencia_total_causas,0,3,CAUSAS EN EJECUCIÓN DE SENTENCIA / TOTAL CAUSAS
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,EMANCIPACION POR DESACUERDO,detalle,1,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,terminadas,0,4,TERMINADAS EN LA / GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,EMANCIPACION POR DESACUERDO,detalle,1,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,pendientes_proxima_gestion,0,5,PENDIENTES PARA LA / PRÓXIMA GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR DE,detalle,2,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,pendientes_inicio_gestion,0,1,PENDIENTES AL INICIO / DE GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR DE,detalle,2,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,ingresadas,1,2,INGRESADAS EN LA / GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR DE,detalle,2,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,causas_ejecucion_sentencia_total_causas,1,3,CAUSAS EN EJECUCIÓN DE SENTENCIA / TOTAL CAUSAS
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR DE,detalle,2,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,terminadas,0,4,TERMINADAS EN LA / GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR DE,detalle,2,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,pendientes_proxima_gestion,1,5,PENDIENTES PARA LA / PRÓXIMA GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,detalle,3,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,pendientes_inicio_gestion,2,1,PENDIENTES AL INICIO / DE GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,detalle,3,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,ingresadas,7,2,INGRESADAS EN LA / GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,detalle,3,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,causas_ejecucion_sentencia_total_causas,9,3,CAUSAS EN EJECUCIÓN DE SENTENCIA / TOTAL CAUSAS
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,detalle,3,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,terminadas,5,4,TERMINADAS EN LA / GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,detalle,3,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,pendientes_proxima_gestion,4,5,PENDIENTES PARA LA / PRÓXIMA GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,DESACUERDO DE LOS PADRES,detalle,4,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,pendientes_inicio_gestion,0,1,PENDIENTES AL INICIO / DE GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,DESACUERDO DE LOS PADRES,detalle,4,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,ingresadas,0,2,INGRESADAS EN LA / GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,DESACUERDO DE LOS PADRES,detalle,4,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,causas_ejecucion_sentencia_total_causas,0,3,CAUSAS EN EJECUCIÓN DE SENTENCIA / TOTAL CAUSAS
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,DESACUERDO DE LOS PADRES,detalle,4,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,terminadas,0,4,TERMINADAS EN LA / GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,DESACUERDO DE LOS PADRES,detalle,4,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,pendientes_proxima_gestion,0,5,PENDIENTES PARA LA / PRÓXIMA GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,VOLUNTARIOS (Ejemplo: Dispensa Judicial y otros que no se detallan),detalle,5,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,pendientes_inicio_gestion,0,1,PENDIENTES AL INICIO / DE GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,VOLUNTARIOS (Ejemplo: Dispensa Judicial y otros que no se detallan),detalle,5,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,ingresadas,116,2,INGRESADAS EN LA / GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,VOLUNTARIOS (Ejemplo: Dispensa Judicial y otros que no se detallan),detalle,5,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,causas_ejecucion_sentencia_total_causas,116,3,CAUSAS EN EJECUCIÓN DE SENTENCIA / TOTAL CAUSAS
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,VOLUNTARIOS (Ejemplo: Dispensa Judicial y otros que no se detallan),detalle,5,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,terminadas,0,4,TERMINADAS EN LA / GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,VOLUNTARIOS (Ejemplo: Dispensa Judicial y otros que no se detallan),detalle,5,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,pendientes_proxima_gestion,116,5,PENDIENTES PARA LA / PRÓXIMA GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,CUMPLIMIENTO DE ACUERDOS,detalle,6,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,pendientes_inicio_gestion,1,1,PENDIENTES AL INICIO / DE GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,CUMPLIMIENTO DE ACUERDOS,detalle,6,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,ingresadas,1,2,INGRESADAS EN LA / GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,CUMPLIMIENTO DE ACUERDOS,detalle,6,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,causas_ejecucion_sentencia_total_causas,2,3,CAUSAS EN EJECUCIÓN DE SENTENCIA / TOTAL CAUSAS
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,CUMPLIMIENTO DE ACUERDOS,detalle,6,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,terminadas,0,4,TERMINADAS EN LA / GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,CUMPLIMIENTO DE ACUERDOS,detalle,6,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,pendientes_proxima_gestion,2,5,PENDIENTES PARA LA / PRÓXIMA GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,ASISTENCIA FAMILIAR CUANDO EXISTA ACUERDO (HOMOLOGACIÓN),detalle,7,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,pendientes_inicio_gestion,797,1,PENDIENTES AL INICIO / DE GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,ASISTENCIA FAMILIAR CUANDO EXISTA ACUERDO (HOMOLOGACIÓN),detalle,7,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,ingresadas,879,2,INGRESADAS EN LA / GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,ASISTENCIA FAMILIAR CUANDO EXISTA ACUERDO (HOMOLOGACIÓN),detalle,7,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,causas_ejecucion_sentencia_total_causas,1676,3,CAUSAS EN EJECUCIÓN DE SENTENCIA / TOTAL CAUSAS
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,ASISTENCIA FAMILIAR CUANDO EXISTA ACUERDO (HOMOLOGACIÓN),detalle,7,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,terminadas,699,4,TERMINADAS EN LA / GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,ASISTENCIA FAMILIAR CUANDO EXISTA ACUERDO (HOMOLOGACIÓN),detalle,7,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,pendientes_proxima_gestion,977,5,PENDIENTES PARA LA / PRÓXIMA GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,DIVORCIO -DESVINCULACION Art. 207,detalle,8,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,pendientes_inicio_gestion,859,1,PENDIENTES AL INICIO / DE GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,DIVORCIO -DESVINCULACION Art. 207,detalle,8,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,ingresadas,1617,2,INGRESADAS EN LA / GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,DIVORCIO -DESVINCULACION Art. 207,detalle,8,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,causas_ejecucion_sentencia_total_causas,2476,3,CAUSAS EN EJECUCIÓN DE SENTENCIA / TOTAL CAUSAS
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,DIVORCIO -DESVINCULACION Art. 207,detalle,8,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,terminadas,979,4,TERMINADAS EN LA / GESTIÓN
5.1.2.5,223,49b0b86040,ejecucion,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,DIVORCIO -DESVINCULACION Art. 207,detalle,8,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,False,pendientes_proxima_gestion,1497,5,PENDIENTES PARA LA / PRÓXIMA GESTIÓN
