cuadro_origen,pagina_pdf,firma,familia,ambito,titulo_pagina,entidad,num_juzgados_pagina,unidad_fila,grupo_proceso,tipo_proceso,tipo_fila_derivado,orden_fila,n_columnas,materia_seccion,tipo_accion_penal,materia_norm,materia_cruda,ciudad,distrito,departamento_derivado,es_total_nacional,grupo_proceso_norm,gestion,revisado_manual,columna,valor,orden_columna,rotulo_columna_pdf
5.3.2.2,365,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",COCHABAMBA,17,tipo_proceso,,TOTAL COCHABAMBA,total,40,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",COCHABAMBA,,,False,,2023,False,sentencias_ejecutoriadas,445,11,SENTENCIAS / EJECUTORIADAS
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,1,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,ciudades_tipo_proceso_movimiento_registrado,232,1,"Ciudades y Tipo de Proceso / Movimiento Registrado / SENTENCIAS: UN / DEMANDADO, UN / DELITO"
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,1,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,numero_demandado_delitos_sentencias,19,2,POR EL NUMERO DE DEMANDADO Y DELITOS / SENTENCIAS: UN / DEMANDADOS VARIOS / DELITO
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,1,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,demandados,56,3,POR EL NUMERO DE DEMANDADO Y DELITOS / SENTENCIAS: VARIOS / DEMANDADOS UN / DELITOS
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,1,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,sentencias_varios_demandados_varios_delitos,10,4,SENTENCIAS: VARIOS / DEMANDADOS VARIOS / DELITOS
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,1,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,total_causas_atendidas_gestion,317,5,TOTAL DE CAUSAS / ATENDIDAS EN LA / GESTIÓN
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,1,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,condenatoria,150,6,SENTENCIA / CONDENATORIA
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,1,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,absolutoria,38,7,SENTENCIA / ABSOLUTORIA
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,1,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,sentencia_mixta,17,8,SENTENCIA MIXTA
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,1,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,sentencia_procedimiento_abreviado,113,9,SENTENCIA POR / PROCEDIMIENTO / ABREVIADO
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,1,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,total,318,10,TOTAL
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,1,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,sentencias_ejecutoriadas,250,11,SENTENCIAS / EJECUTORIADAS
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,PENAL COMUN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE PENAL COMUN,detalle,2,11,SENTENCIA PENAL,PENAL,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,PENAL COMÚN,2023,False,ciudades_tipo_proceso_movimiento_registrado,0,1,"Ciudades y Tipo de Proceso / Movimiento Registrado / SENTENCIAS: UN / DEMANDADO, UN / DELITO"
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,PENAL COMUN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE PENAL COMUN,detalle,2,11,SENTENCIA PENAL,PENAL,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,PENAL COMÚN,2023,False,numero_demandado_delitos_sentencias,0,2,POR EL NUMERO DE DEMANDADO Y DELITOS / SENTENCIAS: UN / DEMANDADOS VARIOS / DELITO
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,PENAL COMUN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE PENAL COMUN,detalle,2,11,SENTENCIA PENAL,PENAL,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,PENAL COMÚN,2023,False,demandados,1,3,POR EL NUMERO DE DEMANDADO Y DELITOS / SENTENCIAS: VARIOS / DEMANDADOS UN / DELITOS
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,PENAL COMUN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE PENAL COMUN,detalle,2,11,SENTENCIA PENAL,PENAL,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,PENAL COMÚN,2023,False,sentencias_varios_demandados_varios_delitos,0,4,SENTENCIAS: VARIOS / DEMANDADOS VARIOS / DELITOS
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,PENAL COMUN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE PENAL COMUN,detalle,2,11,SENTENCIA PENAL,PENAL,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,PENAL COMÚN,2023,False,total_causas_atendidas_gestion,1,5,TOTAL DE CAUSAS / ATENDIDAS EN LA / GESTIÓN
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,PENAL COMUN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE PENAL COMUN,detalle,2,11,SENTENCIA PENAL,PENAL,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,PENAL COMÚN,2023,False,condenatoria,0,6,SENTENCIA / CONDENATORIA
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,PENAL COMUN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE PENAL COMUN,detalle,2,11,SENTENCIA PENAL,PENAL,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,PENAL COMÚN,2023,False,absolutoria,1,7,SENTENCIA / ABSOLUTORIA
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,PENAL COMUN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE PENAL COMUN,detalle,2,11,SENTENCIA PENAL,PENAL,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,PENAL COMÚN,2023,False,sentencia_mixta,0,8,SENTENCIA MIXTA
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,PENAL COMUN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE PENAL COMUN,detalle,2,11,SENTENCIA PENAL,PENAL,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,PENAL COMÚN,2023,False,sentencia_procedimiento_abreviado,0,9,SENTENCIA POR / PROCEDIMIENTO / ABREVIADO
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,PENAL COMUN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE PENAL COMUN,detalle,2,11,SENTENCIA PENAL,PENAL,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,PENAL COMÚN,2023,False,total,1,10,TOTAL
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,PENAL COMUN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE PENAL COMUN,detalle,2,11,SENTENCIA PENAL,PENAL,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,PENAL COMÚN,2023,False,sentencias_ejecutoriadas,0,11,SENTENCIAS / EJECUTORIADAS
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PRIVADA,detalle,3,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,ciudades_tipo_proceso_movimiento_registrado,10,1,"Ciudades y Tipo de Proceso / Movimiento Registrado / SENTENCIAS: UN / DEMANDADO, UN / DELITO"
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PRIVADA,detalle,3,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,numero_demandado_delitos_sentencias,2,2,POR EL NUMERO DE DEMANDADO Y DELITOS / SENTENCIAS: UN / DEMANDADOS VARIOS / DELITO
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PRIVADA,detalle,3,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,demandados,9,3,POR EL NUMERO DE DEMANDADO Y DELITOS / SENTENCIAS: VARIOS / DEMANDADOS UN / DELITOS
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PRIVADA,detalle,3,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,sentencias_varios_demandados_varios_delitos,1,4,SENTENCIAS: VARIOS / DEMANDADOS VARIOS / DELITOS
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PRIVADA,detalle,3,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,total_causas_atendidas_gestion,22,5,TOTAL DE CAUSAS / ATENDIDAS EN LA / GESTIÓN
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PRIVADA,detalle,3,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,condenatoria,9,6,SENTENCIA / CONDENATORIA
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PRIVADA,detalle,3,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,absolutoria,11,7,SENTENCIA / ABSOLUTORIA
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PRIVADA,detalle,3,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,sentencia_mixta,3,8,SENTENCIA MIXTA
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PRIVADA,detalle,3,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,sentencia_procedimiento_abreviado,0,9,SENTENCIA POR / PROCEDIMIENTO / ABREVIADO
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PRIVADA,detalle,3,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,total,23,10,TOTAL
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PRIVADA,detalle,3,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,sentencias_ejecutoriadas,10,11,SENTENCIAS / EJECUTORIADAS
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,4,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,ciudades_tipo_proceso_movimiento_registrado,14,1,"Ciudades y Tipo de Proceso / Movimiento Registrado / SENTENCIAS: UN / DEMANDADO, UN / DELITO"
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,4,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,numero_demandado_delitos_sentencias,3,2,POR EL NUMERO DE DEMANDADO Y DELITOS / SENTENCIAS: UN / DEMANDADOS VARIOS / DELITO
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,4,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,demandados,2,3,POR EL NUMERO DE DEMANDADO Y DELITOS / SENTENCIAS: VARIOS / DEMANDADOS UN / DELITOS
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,4,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,sentencias_varios_demandados_varios_delitos,2,4,SENTENCIAS: VARIOS / DEMANDADOS VARIOS / DELITOS
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,4,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,total_causas_atendidas_gestion,21,5,TOTAL DE CAUSAS / ATENDIDAS EN LA / GESTIÓN
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,4,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,condenatoria,12,6,SENTENCIA / CONDENATORIA
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,4,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,absolutoria,7,7,SENTENCIA / ABSOLUTORIA
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,4,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,sentencia_mixta,2,8,SENTENCIA MIXTA
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,4,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,sentencia_procedimiento_abreviado,0,9,SENTENCIA POR / PROCEDIMIENTO / ABREVIADO
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,4,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,total,21,10,TOTAL
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,4,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,,2023,False,sentencias_ejecutoriadas,11,11,SENTENCIAS / EJECUTORIADAS
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,ANTICORRUPCIÒN,ANTICORRUPCIÒN ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE,detalle,5,11,SENTENCIA PENAL,ANTICORRUPCIÓN,SENTENCIA ANTICORRUPCIÓN,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,ANTICORRUPCIÓN,2023,False,ciudades_tipo_proceso_movimiento_registrado,0,1,"Ciudades y Tipo de Proceso / Movimiento Registrado / SENTENCIAS: UN / DEMANDADO, UN / DELITO"
5.3.2.2,366,2923e75e74,otros,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,7,tipo_proceso,ANTICORRUPCIÒN,ANTICORRUPCIÒN ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE,detalle,5,11,SENTENCIA PENAL,ANTICORRUPCIÓN,SENTENCIA ANTICORRUPCIÓN,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",ORURO,,,False,ANTICORRUPCIÓN,2023,False,numero_demandado_delitos_sentencias,0,2,POR EL NUMERO DE DEMANDADO Y DELITOS / SENTENCIAS: UN / DEMANDADOS VARIOS / DELITO
