cuadro_origen,pagina_pdf,firma,familia,ambito,titulo_pagina,entidad,num_juzgados_pagina,unidad_fila,grupo_proceso,tipo_proceso,tipo_fila_derivado,orden_fila,n_columnas,materia_seccion,tipo_accion_penal,materia_norm,materia_homologada,materia_cruda,ciudad,distrito,departamento_derivado,es_total_nacional,grupo_proceso_norm,gestion,revisado_manual,columna,valor,orden_columna,rotulo_columna_pdf
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,DETERMINACION DE BIENES PROPIOS CUANDO EXISTE DESACUERDO SOBRE SU CALIDAD,detalle,22,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,formas_resolucion_causas_sentencia,1,1,FORMAS DE / RESOLUCIÓN DE / CAUSAS POR / SENTENCIA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,DETERMINACION DE BIENES PROPIOS CUANDO EXISTE DESACUERDO SOBRE SU CALIDAD,detalle,22,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,conciliacion,0,2,CONCILIACIÓN
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,DETERMINACION DE BIENES PROPIOS CUANDO EXISTE DESACUERDO SOBRE SU CALIDAD,detalle,22,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,desistimiento,0,3,DESISTIMIENTO
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,DETERMINACION DE BIENES PROPIOS CUANDO EXISTE DESACUERDO SOBRE SU CALIDAD,detalle,22,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,retiro_demanda,0,4,DE LA / RETIRO DEMANDA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,DETERMINACION DE BIENES PROPIOS CUANDO EXISTE DESACUERDO SOBRE SU CALIDAD,detalle,22,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,extincion_inactividad,0,5,EXTINCIÓN POR INACTIVIDAD
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,DETERMINACION DE BIENES PROPIOS CUANDO EXISTE DESACUERDO SOBRE SU CALIDAD,detalle,22,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,rechazadas,0,6,RECHAZADAS
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,DETERMINACION DE BIENES PROPIOS CUANDO EXISTE DESACUERDO SOBRE SU CALIDAD,detalle,22,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,presentadas_no,0,7,COMO PRESENTADAS / NO
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,DETERMINACION DE BIENES PROPIOS CUANDO EXISTE DESACUERDO SOBRE SU CALIDAD,detalle,22,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,excusa,0,8,FORMAS DE FINALIZACIÓN DE COMPETENCIA / EXCUSA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,DETERMINACION DE BIENES PROPIOS CUANDO EXISTE DESACUERDO SOBRE SU CALIDAD,detalle,22,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,recusa,0,9,FORMAS DE FINALIZACIÓN DE COMPETENCIA / RECUSA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,DETERMINACION DE BIENES PROPIOS CUANDO EXISTE DESACUERDO SOBRE SU CALIDAD,detalle,22,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,declinatoria,0,10,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DECLINATORIA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,DETERMINACION DE BIENES PROPIOS CUANDO EXISTE DESACUERDO SOBRE SU CALIDAD,detalle,22,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,otros,0,11,FORMAS DE FINALIZACIÓN DE COMPETENCIA / OTROS
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,DETERMINACION DE BIENES PROPIOS CUANDO EXISTE DESACUERDO SOBRE SU CALIDAD,detalle,22,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,total_causas_resuelta_s,1,12,TOTAL / CAUSAS / RESUELTA / S
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,PROCESOS INNOMINADOS - OTROS,detalle,23,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,formas_resolucion_causas_sentencia,12,1,FORMAS DE / RESOLUCIÓN DE / CAUSAS POR / SENTENCIA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,PROCESOS INNOMINADOS - OTROS,detalle,23,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,conciliacion,16,2,CONCILIACIÓN
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,PROCESOS INNOMINADOS - OTROS,detalle,23,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,desistimiento,0,3,DESISTIMIENTO
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,PROCESOS INNOMINADOS - OTROS,detalle,23,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,retiro_demanda,0,4,DE LA / RETIRO DEMANDA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,PROCESOS INNOMINADOS - OTROS,detalle,23,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,extincion_inactividad,6,5,EXTINCIÓN POR INACTIVIDAD
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,PROCESOS INNOMINADOS - OTROS,detalle,23,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,rechazadas,3,6,RECHAZADAS
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,PROCESOS INNOMINADOS - OTROS,detalle,23,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,presentadas_no,6,7,COMO PRESENTADAS / NO
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,PROCESOS INNOMINADOS - OTROS,detalle,23,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,excusa,0,8,FORMAS DE FINALIZACIÓN DE COMPETENCIA / EXCUSA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,PROCESOS INNOMINADOS - OTROS,detalle,23,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,recusa,0,9,FORMAS DE FINALIZACIÓN DE COMPETENCIA / RECUSA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,PROCESOS INNOMINADOS - OTROS,detalle,23,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,declinatoria,0,10,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DECLINATORIA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,PROCESOS INNOMINADOS - OTROS,detalle,23,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,otros,43,11,FORMAS DE FINALIZACIÓN DE COMPETENCIA / OTROS
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,PROCESOS INNOMINADOS - OTROS,detalle,23,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,total_causas_resuelta_s,86,12,TOTAL / CAUSAS / RESUELTA / S
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,TOTAL POTOSÍ,total,24,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,formas_resolucion_causas_sentencia,1724,1,FORMAS DE / RESOLUCIÓN DE / CAUSAS POR / SENTENCIA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,TOTAL POTOSÍ,total,24,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,conciliacion,237,2,CONCILIACIÓN
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,TOTAL POTOSÍ,total,24,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,desistimiento,41,3,DESISTIMIENTO
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,TOTAL POTOSÍ,total,24,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,retiro_demanda,46,4,DE LA / RETIRO DEMANDA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,TOTAL POTOSÍ,total,24,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,extincion_inactividad,451,5,EXTINCIÓN POR INACTIVIDAD
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,TOTAL POTOSÍ,total,24,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,rechazadas,38,6,RECHAZADAS
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,TOTAL POTOSÍ,total,24,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,presentadas_no,274,7,COMO PRESENTADAS / NO
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,TOTAL POTOSÍ,total,24,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,excusa,3,8,FORMAS DE FINALIZACIÓN DE COMPETENCIA / EXCUSA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,TOTAL POTOSÍ,total,24,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,recusa,0,9,FORMAS DE FINALIZACIÓN DE COMPETENCIA / RECUSA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,TOTAL POTOSÍ,total,24,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,declinatoria,13,10,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DECLINATORIA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,TOTAL POTOSÍ,total,24,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,otros,652,11,FORMAS DE FINALIZACIÓN DE COMPETENCIA / OTROS
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,TOTAL POTOSÍ,total,24,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,total_causas_resuelta_s,3479,12,TOTAL / CAUSAS / RESUELTA / S
6.1.2.2,464,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,TARIJA,11,tipo_proceso,,EMANCIPACION POR DESACUERDO,detalle,1,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,TARIJA,Tarija,False,,2023,False,formas_resolucion_causas_sentencia,0,1,FORMAS DE / RESOLUCIÓN DE / CAUSAS POR / SENTENCIA
6.1.2.2,464,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,TARIJA,11,tipo_proceso,,EMANCIPACION POR DESACUERDO,detalle,1,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,TARIJA,Tarija,False,,2023,False,conciliacion,0,2,CONCILIACIÓN
6.1.2.2,464,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,TARIJA,11,tipo_proceso,,EMANCIPACION POR DESACUERDO,detalle,1,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,TARIJA,Tarija,False,,2023,False,desistimiento,0,3,DESISTIMIENTO
6.1.2.2,464,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,TARIJA,11,tipo_proceso,,EMANCIPACION POR DESACUERDO,detalle,1,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,TARIJA,Tarija,False,,2023,False,retiro_demanda,0,4,DE LA / RETIRO DEMANDA
6.1.2.2,464,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,TARIJA,11,tipo_proceso,,EMANCIPACION POR DESACUERDO,detalle,1,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,TARIJA,Tarija,False,,2023,False,extincion_inactividad,0,5,EXTINCIÓN POR INACTIVIDAD
6.1.2.2,464,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,TARIJA,11,tipo_proceso,,EMANCIPACION POR DESACUERDO,detalle,1,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,TARIJA,Tarija,False,,2023,False,rechazadas,0,6,RECHAZADAS
6.1.2.2,464,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,TARIJA,11,tipo_proceso,,EMANCIPACION POR DESACUERDO,detalle,1,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,TARIJA,Tarija,False,,2023,False,presentadas_no,0,7,COMO PRESENTADAS / NO
6.1.2.2,464,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,TARIJA,11,tipo_proceso,,EMANCIPACION POR DESACUERDO,detalle,1,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,TARIJA,Tarija,False,,2023,False,excusa,0,8,FORMAS DE FINALIZACIÓN DE COMPETENCIA / EXCUSA
6.1.2.2,464,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,TARIJA,11,tipo_proceso,,EMANCIPACION POR DESACUERDO,detalle,1,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,TARIJA,Tarija,False,,2023,False,recusa,0,9,FORMAS DE FINALIZACIÓN DE COMPETENCIA / RECUSA
6.1.2.2,464,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,TARIJA,11,tipo_proceso,,EMANCIPACION POR DESACUERDO,detalle,1,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,TARIJA,Tarija,False,,2023,False,declinatoria,0,10,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DECLINATORIA
6.1.2.2,464,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,TARIJA,11,tipo_proceso,,EMANCIPACION POR DESACUERDO,detalle,1,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,TARIJA,Tarija,False,,2023,False,otros,0,11,FORMAS DE FINALIZACIÓN DE COMPETENCIA / OTROS
6.1.2.2,464,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,TARIJA,11,tipo_proceso,,EMANCIPACION POR DESACUERDO,detalle,1,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,TARIJA,Tarija,False,,2023,False,total_causas_resuelta_s,0,12,TOTAL / CAUSAS / RESUELTA / S
6.1.2.2,464,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,TARIJA,11,tipo_proceso,,DE CONSTITUCIÓN DEL PATRIMONIO FAMILIAR,detalle,2,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,TARIJA,Tarija,False,,2023,False,formas_resolucion_causas_sentencia,0,1,FORMAS DE / RESOLUCIÓN DE / CAUSAS POR / SENTENCIA
6.1.2.2,464,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,TARIJA,11,tipo_proceso,,DE CONSTITUCIÓN DEL PATRIMONIO FAMILIAR,detalle,2,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,TARIJA,Tarija,False,,2023,False,conciliacion,0,2,CONCILIACIÓN
6.1.2.2,464,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,TARIJA,11,tipo_proceso,,DE CONSTITUCIÓN DEL PATRIMONIO FAMILIAR,detalle,2,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,TARIJA,Tarija,False,,2023,False,desistimiento,0,3,DESISTIMIENTO
6.1.2.2,464,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,TARIJA,11,tipo_proceso,,DE CONSTITUCIÓN DEL PATRIMONIO FAMILIAR,detalle,2,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,TARIJA,Tarija,False,,2023,False,retiro_demanda,0,4,DE LA / RETIRO DEMANDA
6.1.2.2,464,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,TARIJA,11,tipo_proceso,,DE CONSTITUCIÓN DEL PATRIMONIO FAMILIAR,detalle,2,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,TARIJA,Tarija,False,,2023,False,extincion_inactividad,0,5,EXTINCIÓN POR INACTIVIDAD
6.1.2.2,464,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,TARIJA,11,tipo_proceso,,DE CONSTITUCIÓN DEL PATRIMONIO FAMILIAR,detalle,2,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,TARIJA,Tarija,False,,2023,False,rechazadas,1,6,RECHAZADAS
6.1.2.2,464,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,TARIJA,11,tipo_proceso,,DE CONSTITUCIÓN DEL PATRIMONIO FAMILIAR,detalle,2,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,TARIJA,Tarija,False,,2023,False,presentadas_no,0,7,COMO PRESENTADAS / NO
6.1.2.2,464,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,TARIJA,11,tipo_proceso,,DE CONSTITUCIÓN DEL PATRIMONIO FAMILIAR,detalle,2,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,TARIJA,Tarija,False,,2023,False,excusa,0,8,FORMAS DE FINALIZACIÓN DE COMPETENCIA / EXCUSA
6.1.2.2,464,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,TARIJA,11,tipo_proceso,,DE CONSTITUCIÓN DEL PATRIMONIO FAMILIAR,detalle,2,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,TARIJA,Tarija,False,,2023,False,recusa,0,9,FORMAS DE FINALIZACIÓN DE COMPETENCIA / RECUSA
6.1.2.2,464,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,TARIJA,11,tipo_proceso,,DE CONSTITUCIÓN DEL PATRIMONIO FAMILIAR,detalle,2,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,TARIJA,Tarija,False,,2023,False,declinatoria,0,10,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DECLINATORIA
