fila_en_cuadro,cuadro_origen,pagina_pdf,departamento,provincia_o_grupo,localidad_o_subtipo,rotulo_1_derivado_del_bloque,n_columnas,columna,valor,fragmentos_encabezado,es_ultima_columna,columna_rotulo_canonico,columna_codigo_canonico,tipo_columna,fila_id,fila_rotulo_canonico,fila_codigo_canonico,tipo_entidad,estructura_fila,fila_padre_id,nivel_jerarquia,es_hoja_jerarquia,departamento_derivado,gestion,revisado_manual
17,4.1.4,112,COCHABAMBA,Chapare,Villa Tunari,False,19,col_01,21131,TRIBUNALES Tribunal POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Cochabamba,2023,False
18,4.1.4,112,COCHABAMBA,Chapare,Colomi,False,19,col_01,86437,TRIBUNALES Tribunal POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Cochabamba,2023,False
19,4.1.4,112,COCHABAMBA,Tapacari,Tapacari,False,19,col_01,22769,TRIBUNALES Tribunal POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Cochabamba,2023,False
20,4.1.4,112,COCHABAMBA,Carrasco,Totora,False,19,col_01,15988,TRIBUNALES Tribunal POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Cochabamba,2023,False
21,4.1.4,112,COCHABAMBA,Carrasco,Chimore,False,19,col_01,25616,TRIBUNALES Tribunal POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Cochabamba,2023,False
22,4.1.4,112,COCHABAMBA,Carrasco,Ivirgarzama,False,19,col_01,62832,TRIBUNALES Tribunal POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Cochabamba,2023,False
23,4.1.4,112,COCHABAMBA,Carrasco,Entre Rios,False,19,col_01,38381,TRIBUNALES Tribunal POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Cochabamba,2023,False
24,4.1.4,112,COCHABAMBA,Mizque,Mizque,False,19,col_01,28417,TRIBUNALES Tribunal POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Cochabamba,2023,False
25,4.1.4,112,COCHABAMBA,Punata,Punata,False,19,col_01,46901,TRIBUNALES Tribunal POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Cochabamba,2023,False
26,4.1.4,112,COCHABAMBA,Tiraque,Tiraque,False,19,col_01,21201,TRIBUNALES Tribunal POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Cochabamba,2023,False
27,4.1.4,112,COCHABAMBA,Tiraque,Shinahota,False,19,col_01,26283,TRIBUNALES Tribunal POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Cochabamba,2023,False
28,4.1.4,112,COCHABAMBA,TOTALES,,False,19,col_01,1130321,TRIBUNALES Tribunal POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Cochabamba,2023,False
1,4.1.5,113,ORURO,Cercado,Caracollo,False,9,col_01,21177,NÚMERO DE CONCILIADORES POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Oruro,2023,False
2,4.1.5,113,ORURO,Avaroa,Challapata,False,9,col_01,33015,NÚMERO DE CONCILIADORES POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Oruro,2023,False
3,4.1.5,113,ORURO,Carangas,Corque,False,9,col_01,7704,NÚMERO DE CONCILIADORES POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Oruro,2023,False
4,4.1.5,113,ORURO,Sajama,Curahuara de Carangas,False,9,col_01,4252,NÚMERO DE CONCILIADORES POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Oruro,2023,False
5,4.1.5,113,ORURO,Litoral,Huachacalla,False,9,col_01,1465,NÚMERO DE CONCILIADORES POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Oruro,2023,False
6,4.1.5,113,ORURO,Poopó,Poopó,False,9,col_01,6959,NÚMERO DE CONCILIADORES POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Oruro,2023,False
7,4.1.5,113,ORURO,Pantaleón Dalence,Huanuni,False,9,col_01,25625,NÚMERO DE CONCILIADORES POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Oruro,2023,False
8,4.1.5,113,ORURO,Ladislao Cabrera,Salinas de Garci Mendoza,False,9,col_01,9776,NÚMERO DE CONCILIADORES POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Oruro,2023,False
9,4.1.5,113,ORURO,Atahuallpa,Sabaya,False,9,col_01,6365,NÚMERO DE CONCILIADORES POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Oruro,2023,False
10,4.1.5,113,ORURO,Tomas Barrón,Eucaliptos,False,9,col_01,5100,NÚMERO DE CONCILIADORES POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Oruro,2023,False
11,4.1.5,113,ORURO,Sebastián Pagador,Santiago de Huari,False,9,col_01,9899,NÚMERO DE CONCILIADORES POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Oruro,2023,False
12,4.1.5,113,ORURO,Sud Carangas,Orinoca,False,9,col_01,5380,NÚMERO DE CONCILIADORES POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Oruro,2023,False
13,4.1.5,113,ORURO,TOTALES,,False,9,col_01,136717,NÚMERO DE CONCILIADORES POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Oruro,2023,False
1,4.1.6,114,POTOSI,Tomás Frías,Tinguipaya,False,12,col_01,23008,POTOSI: TRIBUNALES Y POBLACIÓN PROYECTAD A 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Potosí,2023,False
2,4.1.6,114,POTOSI,Rafael Bustillos,Uncía,False,12,col_01,23072,POTOSI: TRIBUNALES Y POBLACIÓN PROYECTAD A 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Potosí,2023,False
3,4.1.6,114,POTOSI,Rafael Bustillos,Llallagua,False,12,col_01,50922,POTOSI: TRIBUNALES Y POBLACIÓN PROYECTAD A 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Potosí,2023,False
4,4.1.6,114,POTOSI,Cornelio Saavedra,Betanzos,False,12,col_01,32736,POTOSI: TRIBUNALES Y POBLACIÓN PROYECTAD A 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Potosí,2023,False
5,4.1.6,114,POTOSI,Chayanta,Colquechaca,False,12,col_01,36106,POTOSI: TRIBUNALES Y POBLACIÓN PROYECTAD A 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Potosí,2023,False
6,4.1.6,114,POTOSI,Chayanta,Ravelo,False,12,col_01,18362,POTOSI: TRIBUNALES Y POBLACIÓN PROYECTAD A 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Potosí,2023,False
7,4.1.6,114,POTOSI,Chayanta,Ocurí,False,12,col_01,15366,POTOSI: TRIBUNALES Y POBLACIÓN PROYECTAD A 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Potosí,2023,False
8,4.1.6,114,POTOSI,Chayanta,Pocoata,False,12,col_01,25531,POTOSI: TRIBUNALES Y POBLACIÓN PROYECTAD A 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Potosí,2023,False
9,4.1.6,114,POTOSI,Charcas,S.P. De Buena Vista,False,12,col_01,30981,POTOSI: TRIBUNALES Y POBLACIÓN PROYECTAD A 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Potosí,2023,False
10,4.1.6,114,POTOSI,Charcas,Toro Toro,False,12,col_01,12484,POTOSI: TRIBUNALES Y POBLACIÓN PROYECTAD A 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Potosí,2023,False
11,4.1.6,114,POTOSI,Nor Chichas,Cotagaita,False,12,col_01,25826,POTOSI: TRIBUNALES Y POBLACIÓN PROYECTAD A 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Potosí,2023,False
12,4.1.6,114,POTOSI,Nor Chichas,Vitichi,False,12,col_01,9151,POTOSI: TRIBUNALES Y POBLACIÓN PROYECTAD A 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Potosí,2023,False
13,4.1.6,114,POTOSI,Alonso de Ibáñez,Sacaca,False,12,col_01,20175,POTOSI: TRIBUNALES Y POBLACIÓN PROYECTAD A 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Potosí,2023,False
14,4.1.6,114,POTOSI,Sud Chichas,Tupiza,False,12,col_01,51903,POTOSI: TRIBUNALES Y POBLACIÓN PROYECTAD A 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Potosí,2023,False
15,4.1.6,114,POTOSI,Sud Chichas,Atocha,False,12,col_01,12849,POTOSI: TRIBUNALES Y POBLACIÓN PROYECTAD A 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Potosí,2023,False
16,4.1.6,114,POTOSI,Nor Lípez,Colcha &quot;K&quot;,False,12,col_01,13288,POTOSI: TRIBUNALES Y POBLACIÓN PROYECTAD A 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Potosí,2023,False
17,4.1.6,114,POTOSI,José María Linares,Puna,False,12,col_01,19930,POTOSI: TRIBUNALES Y POBLACIÓN PROYECTAD A 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Potosí,2023,False
18,4.1.6,114,POTOSI,José María Linares,Caiza &quot;D&quot;,False,12,col_01,10570,POTOSI: TRIBUNALES Y POBLACIÓN PROYECTAD A 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Potosí,2023,False
19,4.1.6,114,POTOSI,Quijarro,Uyuni,False,12,col_01,37700,POTOSI: TRIBUNALES Y POBLACIÓN PROYECTAD A 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Potosí,2023,False
20,4.1.6,114,POTOSI,Quijarro,Porco,False,12,col_01,13337,POTOSI: TRIBUNALES Y POBLACIÓN PROYECTAD A 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Potosí,2023,False
21,4.1.6,114,POTOSI,Gral. Bernardino BilbaoArampampa,,False,12,col_01,4746,POTOSI: TRIBUNALES Y POBLACIÓN PROYECTAD A 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Potosí,2023,False
22,4.1.6,114,POTOSI,Gral. Bernardino BilbaoAcasio,,False,12,col_01,5618,POTOSI: TRIBUNALES Y POBLACIÓN PROYECTAD A 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Potosí,2023,False
23,4.1.6,114,POTOSI,Modesto Omiste,Villazón,False,12,col_01,47287,POTOSI: TRIBUNALES Y POBLACIÓN PROYECTAD A 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Potosí,2023,False
24,4.1.6,114,POTOSI,TOTALES,,False,12,col_01,540948,POTOSI: TRIBUNALES Y POBLACIÓN PROYECTAD A 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Potosí,2023,False
1,4.1.7,115,TARIJA,Aniceto Arce,Padcaya,False,16,col_01,19148,"JUZGADOS, TRIBUNALES Tribunal POBLACIÓ N PROYECTA DA 2022",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Tarija,2023,False
2,4.1.7,115,TARIJA,Aniceto Arce,Bermejo,False,16,col_01,44062,"JUZGADOS, TRIBUNALES Tribunal POBLACIÓ N PROYECTA DA 2022",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Tarija,2023,False
3,4.1.7,115,TARIJA,Gran Chaco,Yacuiba,False,16,col_01,109481,"JUZGADOS, TRIBUNALES Tribunal POBLACIÓ N PROYECTA DA 2022",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Tarija,2023,False
4,4.1.7,115,TARIJA,Gran Chaco,Villamontes,False,16,col_01,55704,"JUZGADOS, TRIBUNALES Tribunal POBLACIÓ N PROYECTA DA 2022",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Tarija,2023,False
5,4.1.7,115,TARIJA,Gran Chaco,Carapari,False,16,col_01,16532,"JUZGADOS, TRIBUNALES Tribunal POBLACIÓ N PROYECTA DA 2022",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Tarija,2023,False
6,4.1.7,115,TARIJA,Avilés,(Uriondo),False,16,col_01,16359,"JUZGADOS, TRIBUNALES Tribunal POBLACIÓ N PROYECTA DA 2022",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Tarija,2023,False
7,4.1.7,115,TARIJA,Méndez,San Lorenzo,False,16,col_01,25904,"JUZGADOS, TRIBUNALES Tribunal POBLACIÓ N PROYECTA DA 2022",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Tarija,2023,False
8,4.1.7,115,TARIJA,O&apos; Connor,Entre Ríos,False,16,col_01,23871,"JUZGADOS, TRIBUNALES Tribunal POBLACIÓ N PROYECTA DA 2022",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Tarija,2023,False
9,4.1.7,115,TARIJA,TOTALES,,False,16,col_01,311061,"JUZGADOS, TRIBUNALES Tribunal POBLACIÓ N PROYECTA DA 2022",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Tarija,2023,False
1,4.1.8,116,SANTA CRUZ,Andrés Ibáñez,Cotoca,False,18,col_01,80023,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
2,4.1.8,116,SANTA CRUZ,Andrés Ibáñez,La Guardia,False,18,col_01,114318,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
3,4.1.8,116,SANTA CRUZ,Andrés Ibáñez,El Torno,False,18,col_01,71884,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
4,4.1.8,116,SANTA CRUZ,Warnes,Warnes,False,18,col_01,144193,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
5,4.1.8,116,SANTA CRUZ,Velasco,San Ignacio,False,18,col_01,68575,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
6,4.1.8,116,SANTA CRUZ,Ichilo,Buena Vista,False,18,col_01,14929,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
7,4.1.8,116,SANTA CRUZ,Ichilo,Yapacani1,False,18,col_01,60784,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
8,4.1.8,116,SANTA CRUZ,Chiquitos,San José,False,18,col_01,32465,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
9,4.1.8,116,SANTA CRUZ,Chiquitos,Pailón,False,18,col_01,44248,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
10,4.1.8,116,SANTA CRUZ,Chiquitos,Roboré,False,18,col_01,19224,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
11,4.1.8,116,SANTA CRUZ,Sara,Portachuelo,False,18,col_01,37793,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
12,4.1.8,116,SANTA CRUZ,Cordillera,Lagunillas,False,18,col_01,6563,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
13,4.1.8,116,SANTA CRUZ,Cordillera,Charagua,False,18,col_01,36810,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
14,4.1.8,116,SANTA CRUZ,Cordillera,Cabezas,False,18,col_01,29843,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
15,4.1.8,116,SANTA CRUZ,Cordillera,Camiri2,False,18,col_01,42613,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
16,4.1.8,116,SANTA CRUZ,Vallegrande,Vallegrande,False,18,col_01,18510,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
17,4.1.8,116,SANTA CRUZ,Florida,Samaipata,False,18,col_01,10653,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
18,4.1.8,116,SANTA CRUZ,Obispo Santiesteban,Montero,False,18,col_01,147078,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
19,4.1.8,116,SANTA CRUZ,Obispo Santiesteban,Mineros,False,18,col_01,28483,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
20,4.1.8,116,SANTA CRUZ,Ñuflo de Chávez,Concepción,False,18,col_01,26438,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
21,4.1.8,116,SANTA CRUZ,Ñuflo de Chávez,San Julián,False,18,col_01,55136,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
22,4.1.8,116,SANTA CRUZ,Ñuflo de Chávez,Cuatro Cañadas,False,18,col_01,26256,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
23,4.1.8,116,SANTA CRUZ,Ángel Sandoval,San Matías,False,18,col_01,17929,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
24,4.1.8,116,SANTA CRUZ,Manuel María Caballero,Comarapa,False,18,col_01,19982,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
25,4.1.8,116,SANTA CRUZ,Manuel María Caballero,Saipina,False,18,col_01,7310,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
26,4.1.8,116,SANTA CRUZ,German Bush,Puerto Suárez3,False,18,col_01,23113,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
27,4.1.8,116,SANTA CRUZ,Guarayos,Guarayos,False,18,col_01,35743,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
28,4.1.8,116,SANTA CRUZ,TOTALES,,False,18,col_01,1220896,"TRIBUNALES Y POBLACIÓN PROYECTAD A AL 2022 de Yapacani, Camiri, tiene de Puerto Suarez,",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Santa Cruz,2023,False
1,4.1.9,117,BENI,Vaca Diez,Riberalta,False,15,col_01,114869,TRIBUNALES Y POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Beni,2023,False
2,4.1.9,117,BENI,Vaca Diez,Guayaramerín,False,15,col_01,51188,TRIBUNALES Y POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Beni,2023,False
3,4.1.9,117,BENI,Gral. José Ballivián,Reyes,False,15,col_01,11811,TRIBUNALES Y POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Beni,2023,False
4,4.1.9,117,BENI,Gral. José Ballivián,San Borja,False,15,col_01,42262,TRIBUNALES Y POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Beni,2023,False
5,4.1.9,117,BENI,Gral. José Ballivián,Rurrenabaque,False,15,col_01,21580,TRIBUNALES Y POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Beni,2023,False
6,4.1.9,117,BENI,Yacuma,Santa Ana,False,15,col_01,18502,TRIBUNALES Y POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Beni,2023,False
7,4.1.9,117,BENI,Moxos,San Ignacio,False,15,col_01,21188,TRIBUNALES Y POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Beni,2023,False
8,4.1.9,117,BENI,Mamoré,San Joaquín,False,15,col_01,6069,TRIBUNALES Y POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Beni,2023,False
9,4.1.9,117,BENI,Iténez,Magdalena,False,15,col_01,12180,TRIBUNALES Y POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Beni,2023,False
10,4.1.9,117,BENI,TOTALES,,False,15,col_01,299649,TRIBUNALES Y POBLACIÓN PROYECTADA AL 2022,False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Beni,2023,False
1,4.1.10,118,PANDO,Nicolás Suárez,Porvenir (Campo Ana),False,5,col_01,8243,"JUZGADOS, CONCILIADORES POBLACIÓN PROYECTADA AL",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Pando,2023,False
2,4.1.10,118,PANDO,Manuripi,Puerto Rico (Victoria),False,5,col_01,10759,"JUZGADOS, CONCILIADORES POBLACIÓN PROYECTADA AL",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Pando,2023,False
3,4.1.10,118,PANDO,Madre de Dios,Sena,False,5,col_01,8213,"JUZGADOS, CONCILIADORES POBLACIÓN PROYECTADA AL",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Pando,2023,False
4,4.1.10,118,PANDO,Madre de Dios,Gonzalo Moreno,False,5,col_01,7240,"JUZGADOS, CONCILIADORES POBLACIÓN PROYECTADA AL",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Pando,2023,False
5,4.1.10,118,PANDO,TOTALES,,False,5,col_01,34455,"JUZGADOS, CONCILIADORES POBLACIÓN PROYECTADA AL",False,Población proyectada al 2022,poblacion_proyectada_2022,poblacion,,,,,,,,,Pando,2023,False
1,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,JUZGADOS DE INSTRUCCIÓN,,False,11,col_02,19,SALAS Y LA PAZ la Mujer,False,La Paz,ciudad_la_paz,otro,f001,Juzgados de Instrucción,juzgados_instruccion,juzgado,subtotal,f037,1,False,,2023,False
