pagina_pdf,cuadro_id,titulo,primeras_lineas,tipo,capitulo,variante_etiqueta,seccion,orden_pagina,paginas_del_cuadro,rango_paginas,n_lineas,n_lineas_datos
245,5.1.3.2,CAUSAS / Por: Ciudades y Tipo de Proceso / Según: Movimiento Registrado / FORMA DE INGRESO CAUSAS QUE,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 2 2 1 1 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 5 0 42 47 33 14 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,6,11,240-250,54,26
246,5.1.3.2,CAUSAS / Por: Ciudades y Tipo de Proceso / Según: Movimiento Registrado / FORMA DE INGRESO CAUSAS QUE,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 2 0 8 10 9 1 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 9 0 27 36 32 4 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 1 1 1 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,7,11,240-250,54,26
247,5.1.3.2,CAUSAS / Por: Ciudades y Tipo de Proceso / Según: Movimiento Registrado / FORMA DE INGRESO CAUSAS QUE,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 1 0 2 3 2 1 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 25 0 152 177 142 35 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 3 0 2 5 4 1,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,8,11,240-250,54,26
248,5.1.3.2,CAUSAS / Por: Ciudades y Tipo de Proceso / Según: Movimiento Registrado / FORMA DE INGRESO CAUSAS QUE,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 3 0 2 5 5 0 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 4 0 29 33 27 6 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 1 0 0 1 0 1,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,9,11,240-250,54,26
249,5.1.3.2,CAUSAS / Por: Ciudades y Tipo de Proceso / Según: Movimiento Registrado / FORMA DE INGRESO CAUSAS QUE,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 4 0 2 6 0 6 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 1 0 9 10 3 7 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 1 0 0 1 0 1,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,10,11,240-250,54,26
250,5.1.3.2,CAUSAS / Por: Ciudades y Tipo de Proceso / Según: Movimiento Registrado / FORMA DE INGRESO CAUSAS QUE,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 77 0 109 186 98 88 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 335 0 653 988 620 368 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 14 0 9 23 9 14,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,11,11,240-250,54,26
251,5.1.3.3,CAUSAS RESUELTAS / Por: Ciudades y Tipo de Proceso / Según: Forma de Finalización de Competencia / FORMAS DE FINALIZACIÓN DE COMPETENCIA,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 4 0 0 1 0 0 0 0 0 6 11 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 47 0 0 2 1 3 0 3 0 9 65 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 1 0 0 0 1 0 0 0 0 0 2,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,1,11,251-261,54,26
252,5.1.3.3,CAUSAS RESUELTAS / Por: Ciudades y Tipo de Proceso / Según: Forma de Finalización de Competencia / FORMAS DE FINALIZACIÓN DE COMPETENCIA,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 26 0 0 1 0 2 0 1 0 8 38 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 62 0 0 0 2 2 0 2 0 17 85 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,2,11,251-261,54,26
253,5.1.3.3,CAUSAS RESUELTAS / Por: Ciudades y Tipo de Proceso / Según: Forma de Finalización de Competencia / FORMAS DE FINALIZACIÓN DE COMPETENCIA,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 3 0 0 0 0 0 0 0 0 0 3 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 10 0 0 0 0 0 0 0 0 1 11 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 1 0 0 0 0 0 0 0 0 0 1,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,3,11,251-261,54,26
254,5.1.3.3,CAUSAS RESUELTAS / Por: Ciudades y Tipo de Proceso / Según: Forma de Finalización de Competencia / FORMAS DE FINALIZACIÓN DE COMPETENCIA,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 13 0 0 0 0 0 0 3 0 6 22 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 71 0 0 3 0 1 0 7 11 41 134 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 1 0 0 0 0 0 0 0 0 0 1,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,4,11,251-261,54,26
255,5.1.3.3,CAUSAS RESUELTAS / Por: Ciudades y Tipo de Proceso / Según: Forma de Finalización de Competencia / FORMAS DE FINALIZACIÓN DE COMPETENCIA,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 6 0 0 0 0 0 0 0 0 1 7 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 51 0 0 0 0 2 0 4 0 31 88 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,5,11,251-261,54,26
256,5.1.3.3,CAUSAS RESUELTAS / Por: Ciudades y Tipo de Proceso / Según: Forma de Finalización de Competencia / FORMAS DE FINALIZACIÓN DE COMPETENCIA,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 1 1 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 22 0 0 0 0 0 0 0 0 11 33 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,6,11,251-261,54,26
257,5.1.3.3,CAUSAS RESUELTAS / Por: Ciudades y Tipo de Proceso / Según: Forma de Finalización de Competencia / FORMAS DE FINALIZACIÓN DE COMPETENCIA,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 7 0 0 0 1 0 0 0 0 1 9 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 21 0 0 0 0 5 0 2 0 4 32 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 1 0 0 0 0 1,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,7,11,251-261,54,26
258,5.1.3.3,CAUSAS RESUELTAS / Por: Ciudades y Tipo de Proceso / Según: Forma de Finalización de Competencia / FORMAS DE FINALIZACIÓN DE COMPETENCIA,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 1 0 1 2 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 55 0 0 0 0 15 6 2 0 57 135 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 2 0 1 0 0 1 0 0 0 0 4,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,8,11,251-261,54,26
259,5.1.3.3,CAUSAS RESUELTAS / Por: Ciudades y Tipo de Proceso / Según: Forma de Finalización de Competencia / FORMAS DE FINALIZACIÓN DE COMPETENCIA,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 2 0 0 0 0 0 0 0 0 3 5 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 19 0 0 0 0 0 0 4 0 4 27 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,9,11,251-261,54,26
260,5.1.3.3,CAUSAS RESUELTAS / Por: Ciudades y Tipo de Proceso / Según: Forma de Finalización de Competencia / FORMAS DE FINALIZACIÓN DE COMPETENCIA,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 0 0 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 3 0 0 0 0 0 0 0 0 0 3 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,10,11,251-261,54,26
261,5.1.3.3,CAUSAS RESUELTAS / Por: Ciudades y Tipo de Proceso / Según: Forma de Finalización de Competencia / FORMAS DE FINALIZACIÓN DE COMPETENCIA,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 61 0 0 2 1 2 0 5 0 27 98 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 361 0 0 5 3 28 6 24 11 175 613 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 5 0 1 0 1 2 0 0 0 0 9,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,11,11,251-261,53,26
262,5.1.3.4,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Devolución / RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 1 0 0 0 1 0 0 1 0 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,1,11,262-272,60,26
263,5.1.3.4,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Devolución / RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 4 1 1 0 0 0 0 2 2 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 2 0 0 0 0 0 0 0 2 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,2,11,262-272,60,26
264,5.1.3.4,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Devolución / RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 1 0 0 0 0 0 0 0 1 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 2 1 0 0 0 0 0 0 2 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,3,11,262-272,60,26
265,5.1.3.4,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Devolución / RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 2 2 0 0 0 0 0 2 0 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 2 1 0 0 0 1 0 2 0 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 1 0 0 0 0 1 0 1 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,4,11,262-272,60,26
266,5.1.3.4,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Devolución / RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 4 3 0 1 0 0 0 4 0 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,5,11,262-272,60,26
267,5.1.3.4,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Devolución / RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 4 4 0 0 0 0 0 4 0 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,6,11,262-272,60,26
268,5.1.3.4,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Devolución / RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 1 1 0 0 0 0 0 1 0 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,7,11,262-272,60,26
269,5.1.3.4,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Devolución / RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,8,11,262-272,60,26
270,5.1.3.4,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Devolución / RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,9,11,262-272,60,26
271,5.1.3.4,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Devolución / RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,10,11,262-272,60,26
272,5.1.3.4,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Devolución / RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 7 3 1 0 0 0 0 4 3 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 16 10 0 1 1 1 0 12 4 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 1 0 0 0 0 1 0 1 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,11,11,262-272,60,26
273,5.1.3.5,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Devolución / FORMAS DE RESOLUCIÓN,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 1 0 0 1 0 0 0 1 0 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,1,11,273-283,59,26
274,5.1.3.5,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Devolución / FORMAS DE RESOLUCIÓN,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 1 1 0 0 0 0 0 1 0 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,2,11,273-283,59,26
275,5.1.3.5,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Devolución / FORMAS DE RESOLUCIÓN,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,3,11,273-283,59,26
276,5.1.3.5,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Devolución / FORMAS DE RESOLUCIÓN,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 1 0 0 0 1 0 0 1 0 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,4,11,273-283,59,26
277,5.1.3.5,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Devolución / FORMAS DE RESOLUCIÓN,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,5,11,273-283,59,26
278,5.1.3.5,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Devolución / FORMAS DE RESOLUCIÓN,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,6,11,273-283,59,26
279,5.1.3.5,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Devolución / FORMAS DE RESOLUCIÓN,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,7,11,273-283,59,26
280,5.1.3.5,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Devolución / FORMAS DE RESOLUCIÓN,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 1 0 0 0 0 0 0 0 1 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,8,11,273-283,59,26
281,5.1.3.5,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Devolución / FORMAS DE RESOLUCIÓN,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,9,11,273-283,59,26
282,5.1.3.5,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Devolución / FORMAS DE RESOLUCIÓN,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 0 0 0 0 0 0 0 0 0 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,10,11,273-283,59,26
283,5.1.3.5,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Devolución / FORMAS DE RESOLUCIÓN,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 2 1 0 0 1 0 0 2 0 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 2 0 0 1 0 0 0 1 1 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,11,11,273-283,59,26
284,5.1.3.6,"RECURSOS DE APELACIÓN INTERPUESTOS AL JUZGADO / Por: Ciudades / Según: Formas de Resolución / RECURSOS DE APELACION DEVUELTOS AL JUZGADO , SEGÚN LA FORMA",SUCRE 3 13 3 0 3 7 13 0 ¶ LA PAZ 4 27 0 1 5 9 15 12 ¶ EL ALTO 2 7 0 0 0 3 3 4,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,1,1,284,26,11
285,5.1.3.7,CAUSAS EN EJECUCIÓN DE SENTENCIA / Por: Ciudades y Tipo de Proceso / Según: Movimiento Registrado / MOVIMIENTO REGISTRADO,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 2 3 5 2 3 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 19 0 19 14 5 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 2 1 3 0 3,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,1,11,285-295,45,26
286,5.1.3.7,CAUSAS EN EJECUCIÓN DE SENTENCIA / Por: Ciudades y Tipo de Proceso / Según: Movimiento Registrado / MOVIMIENTO REGISTRADO,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA 23 26 49 40 9 ¶ EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA 51 62 113 89 24 ¶ INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL 0 0 0 0 0,cuadro,5,Cuadro Nro.,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,2,11,285-295,45,26
