firma,cuadros,paginas,n_paginas,pagina_referencia,n_columnas,columna,encabezado_pdf,titulo_pagina
54085da7c9,6.3.1.6,622-624,3,622,10,7,"RECURSOS DE APELACIÓN, DEVUELTOS AL JUZGADO, / SEGÚN LA FORMA DE RESOLUCIÓN POR INSTANCIA SUPERIOR / ANULATORIO","Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
54085da7c9,6.3.1.6,622-624,3,622,10,8,INADMISIBLE,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
54085da7c9,6.3.1.6,622-624,3,622,10,9,TOTAL DEVUELTAS,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
54085da7c9,6.3.1.6,622-624,3,622,10,10,RECURSOS DE / APELACIÓN / PENDIENTES,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
a7b4d3040c,6.3.2.1,625-627,3,625,11,1,Distrito y Tipo de Acción Penal / Movimiento Registrado / CAUSAS / PENDIENTES AL / COMIENZODE / LA GESTIÓN,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
a7b4d3040c,6.3.2.1,625-627,3,625,11,2,RECIBIDAS POR / EXCUSA O / RECUSACIÓN,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
a7b4d3040c,6.3.2.1,625-627,3,625,11,3,CAUSAS RECIBIDAS / POR DECLINATORIA E / INHIBITORIA (POR / REENVIO),"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
a7b4d3040c,6.3.2.1,625-627,3,625,11,4,INGRESADAS POR / CONVERSIÓN DE / ACCIONES DE OTROS / DELITOS,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
a7b4d3040c,6.3.2.1,625-627,3,625,11,5,CAUSAS NUEVAS (Es la suma de todas / INGRESADAS EN / LA GESTIÓN 2021 anteriores en cada,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
a7b4d3040c,6.3.2.1,625-627,3,625,11,6,TOTAL DE CAUSAS / CAUSAS NUEVAS (Es la suma de todas / las casillas / LA GESTIÓN 2021 anteriores en cada / fila),"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
a7b4d3040c,6.3.2.1,625-627,3,625,11,7,"CAUSAS REMITIDOS / A OTROS JUZGADOS / POR EXCUSA, / RECUSACIÓN. / DECLINATORIA O / INHIBITORIA","Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
a7b4d3040c,6.3.2.1,625-627,3,625,11,8,OTRAS FORMAS DE / CONCLUSIÒN,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
a7b4d3040c,6.3.2.1,625-627,3,625,11,9,CAUSAS / RESUELTAS CON / SENTENCIAS,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
a7b4d3040c,6.3.2.1,625-627,3,625,11,10,PENDIENTES / PARA LA / PRÓXIMA / GESTIÓN,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
a7b4d3040c,6.3.2.1,625-627,3,625,11,11,PROCESOS CON / DECLARACIÒN DE / REBELDIA,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8381eddba0,6.3.2.2,628-630,3,628,11,1,"Distritos y Tipo de proceso / Movimiento Registrado / SENTENCIAS: UN / DEMANDADO, UN / DELITO","Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8381eddba0,6.3.2.2,628-630,3,628,11,2,POR EL NUMERO DE DEMANDADO Y DELITO / SENTENCIAS: UN / DEMANDADOS / VARIOS DELITO,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8381eddba0,6.3.2.2,628-630,3,628,11,3,POR EL NUMERO DE DEMANDADO Y DELITO / SENTENCIAS: VARIOS SENTENCIAS: VARIOS / DEMANDADOS UN / DELITOS,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8381eddba0,6.3.2.2,628-630,3,628,11,4,SENTENCIAS: VARIOS SENTENCIAS: VARIOS / DEMANDADOS VARIOS / DELITOS,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8381eddba0,6.3.2.2,628-630,3,628,11,5,TOTAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8381eddba0,6.3.2.2,628-630,3,628,11,6,SENTENCIA / CONDENATORIA,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8381eddba0,6.3.2.2,628-630,3,628,11,7,TIPOS DE SENTENCIA POR PROCEDIMIENTO COMÚN / SENTENCIA / ABSOLUTORIA,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8381eddba0,6.3.2.2,628-630,3,628,11,8,TIPOS DE SENTENCIA POR PROCEDIMIENTO COMÚN / SENTENCIA MIXTA,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8381eddba0,6.3.2.2,628-630,3,628,11,9,SENTENCIA POR / PROCEDIMIENTO / ABREVIADO,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8381eddba0,6.3.2.2,628-630,3,628,11,10,TOTAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8381eddba0,6.3.2.2,628-630,3,628,11,11,SENTENCIAS / EJECUTORIADAS,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
c55f492641,6.3.2.3,631-633,3,631,13,1,Distritos y Tipo de Acción / Formas de Finalización de Competencia / FORMAS DE RESOLUCIÓN / SENTENCIA POR PROCESAMIENTO COMÙN,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
c55f492641,6.3.2.3,631-633,3,631,13,2,Formas de Finalización de Competencia / FORMAS DE RESOLUCIÓN / SENTENCIA POR PROCESAMIENTO PRIVADO,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
c55f492641,6.3.2.3,631-633,3,631,13,3,DESISTIMIENTO,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
c55f492641,6.3.2.3,631-633,3,631,13,4,RETRACTACIÓN,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
c55f492641,6.3.2.3,631-633,3,631,13,5,OTRAS FORMAS DE CONCLUSIÓN / CONCILIACIÓN,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
c55f492641,6.3.2.3,631-633,3,631,13,6,OTRAS FORMAS DE CONCLUSIÓN / DEL / SUSPENSION CONDICIONAL PROCESO,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
c55f492641,6.3.2.3,631-633,3,631,13,7,OTRAS FORMAS DE CONCLUSIÓN / CRITERIO OPORTUNIDAD / DE,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
c55f492641,6.3.2.3,631-633,3,631,13,8,DESESTIMACIÓN DEMANDA POR JUEZ / DE LA / EL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
c55f492641,6.3.2.3,631-633,3,631,13,9,OTRAS FORMAS EXTINCIÓN ACCIÓN / DE / DE LA,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
c55f492641,6.3.2.3,631-633,3,631,13,10,OTRAS FORMAS DE CONCLUSIÓN DE / E / DECLINATORIA INHIBITORIA,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
c55f492641,6.3.2.3,631-633,3,631,13,11,OTRAS FORMAS DE CONCLUSIÓN DE / COMPETENCIAS / EXCUSA,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
c55f492641,6.3.2.3,631-633,3,631,13,12,OTRAS FORMAS DE CONCLUSIÓN DE / RECUSA,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
c55f492641,6.3.2.3,631-633,3,631,13,13,TOTAL DE CAUSAS / RESUELTAS EN LA / GESTIÓN,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
965dc383de,6.3.2.4,634-634,1,634,7,1,NÚMERO DE / JUZGADOS,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
965dc383de,6.3.2.4,634-634,1,634,7,2,JUICIOS PENDIENTES AL INICIO DE LA GESTION / PROGRAMADOS AL / INICIAR LA GESTIÓN,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
965dc383de,6.3.2.4,634-634,1,634,7,3,JUICIOS PENDIENTES AL INICIO DE LA GESTION / DECLARADOS / REBELDES AL INICIO LA (NUEVAS INGRESADAS / GESTIÓN,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
965dc383de,6.3.2.4,634-634,1,634,7,4,JUICIOS REALIZADOS / JUICIOS REALIZADOS REBELDE EN JUICIO DE / REBELDES AL INICIO LA (NUEVAS INGRESADAS / + PENDIENTES),"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
965dc383de,6.3.2.4,634-634,1,634,7,5,JUICIOS REALIZADOS / DECLARADOS / JUICIOS REALIZADOS REBELDE EN JUICIO DE / UNO O MÁS DE LOS / IMPUTADOS EN LA / GESTIÓN,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
965dc383de,6.3.2.4,634-634,1,634,7,6,JUICIOS / PROGRAMADOS PARA / LA SIGUIENTE GESTIÓN / (PEDIENTES),"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
965dc383de,6.3.2.4,634-634,1,634,7,7,TOTAL JUICIOS / DECLARADOS / REBELDES EN LA / GESTIÓN,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd01a25076,6.3.2.5,635-635,1,635,15,1,NÚMERO DE / JUZGADOS,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd01a25076,6.3.2.5,635-635,1,635,15,2,TOTAL OTROS / TRÁMITES,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd01a25076,6.3.2.5,635-635,1,635,15,3,(DECLARATORIA / DE REBELDIA - / ANTICORRUPCIÓN) / DECLARADOS / REBELDES AL / FINALIZAR LA / GESTIÓN,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd01a25076,6.3.2.5,635-635,1,635,15,4,(DECLARATORIA / DE REBELDIA - / VIOLENCIA / CONTRA LA / MUJER Y PENAL / COMÚN) / DECLARADOS / REBELDES AL / FINALIZAR LA / GESTIÓN,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd01a25076,6.3.2.5,635-635,1,635,15,5,MEDIDAS DE / PROTECCIÓN,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd01a25076,6.3.2.5,635-635,1,635,15,6,"OTRAS ACTUACIONES EN LA GESTION 2021, SEGÚN ATRIBUCIONES DE LOS JUZGADOS DE SENTENCIA / MEDIDAS DE / SEGURIDAD","Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd01a25076,6.3.2.5,635-635,1,635,15,7,"OTRAS ACTUACIONES EN LA GESTION 2021, SEGÚN ATRIBUCIONES DE LOS JUZGADOS DE SENTENCIA / SANCIONES / ALTERNATIVAS","Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd01a25076,6.3.2.5,635-635,1,635,15,8,"OTRAS ACTUACIONES EN LA GESTION 2021, SEGÚN ATRIBUCIONES DE LOS JUZGADOS DE SENTENCIA / ANOTACIÓN / PREVENTIVA","Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd01a25076,6.3.2.5,635-635,1,635,15,9,"OTRAS ACTUACIONES EN LA GESTION 2021, SEGÚN ATRIBUCIONES DE LOS JUZGADOS DE SENTENCIA / INCAUTACIÓN","Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd01a25076,6.3.2.5,635-635,1,635,15,10,"OTRAS ACTUACIONES EN LA GESTION 2021, SEGÚN ATRIBUCIONES DE LOS JUZGADOS DE SENTENCIA / CONFISCACIÓN","Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd01a25076,6.3.2.5,635-635,1,635,15,11,"OTRAS ACTUACIONES EN LA GESTION 2021, SEGÚN ATRIBUCIONES DE LOS JUZGADOS DE SENTENCIA / EXHORTOS Y / ORDENES / INSTRUIDAS","Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd01a25076,6.3.2.5,635-635,1,635,15,12,"OTRAS ACTUACIONES EN LA GESTION 2021, SEGÚN ATRIBUCIONES DE LOS JUZGADOS DE SENTENCIA / MANDAMIENTOS / DE CONDENA","Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd01a25076,6.3.2.5,635-635,1,635,15,13,MANDAMIENTOS / DE LIBERTAD,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd01a25076,6.3.2.5,635-635,1,635,15,14,(DECLARATORIA / DE REBELDIA) / DECLARADOS / REBELDES AL / FINALIZAR LA / GESTIÓN,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd01a25076,6.3.2.5,635-635,1,635,15,15,OTRAS / RESOLUCIONES / * NO / CONTEMPLADAS / EN CUADROS / ANTERIORES,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
feadb2c5ef,6.3.2.6,636-637,2,636,9,1,NÚMERO DE / JUZGADOS,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
feadb2c5ef,6.3.2.6,636-637,2,636,9,2,RECURSOS DE / APELACIÓN / NUEVOS / INTERPUESTOS EN / LA GESTION,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
feadb2c5ef,6.3.2.6,636-637,2,636,9,3,CONFIRMADAS / TOTALMENTE,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
feadb2c5ef,6.3.2.6,636-637,2,636,9,4,RECURSOS DE APELACIÓN DEVUELTOS / SEGÚN LA FORMA EN QUE FUERON RESUELTAS / CONFIRMADAS / PARCIALMENTE,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
feadb2c5ef,6.3.2.6,636-637,2,636,9,5,RECURSOS DE APELACIÓN DEVUELTOS / SEGÚN LA FORMA EN QUE FUERON RESUELTAS / REVOCADAS / TOTALMENTE,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
feadb2c5ef,6.3.2.6,636-637,2,636,9,6,RECURSOS DE APELACIÓN DEVUELTOS / SEGÚN LA FORMA EN QUE FUERON RESUELTAS / REVOCADAS / PARCIALMENTE,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
feadb2c5ef,6.3.2.6,636-637,2,636,9,7,ANULADOS,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
feadb2c5ef,6.3.2.6,636-637,2,636,9,8,TOTAL DEVUELTAS,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
feadb2c5ef,6.3.2.6,636-637,2,636,9,9,PENDIENTES,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd73f155dd,6.3.3.1,638-640,3,638,11,1,CAUSAS / PENDIENTES AL RECIBIDAS POR / INICIO DE LA / GESTIÓN,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd73f155dd,6.3.3.1,638-640,3,638,11,2,CAUSAS / PENDIENTES AL RECIBIDAS POR / EXCUSA O / RECUSACIÓN,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd73f155dd,6.3.3.1,638-640,3,638,11,3,CAUSAS / INGRESADAS / POR REENVÍO / (declinatoria de / competencia de / otros juzgados),"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd73f155dd,6.3.3.1,638-640,3,638,11,4,OTRAS FORMA / DE INGRESO DE / CAUSAS,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd73f155dd,6.3.3.1,638-640,3,638,11,5,CAUSAS / NUEVAS / INGRESADAS EN la suma de totas / LA GESTION,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd73f155dd,6.3.3.1,638-640,3,638,11,6,TOTAL DE / CAUSAS / ATENDIDAS (Es REMITIDAS POR / INGRESADAS EN la suma de totas / las casillas / anteriores),"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd73f155dd,6.3.3.1,638-640,3,638,11,7,CAUSAS / ATENDIDAS (Es REMITIDAS POR / EXCUSA Y / RECUSACIÓN,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd73f155dd,6.3.3.1,638-640,3,638,11,8,CAUSAS / REMITIDAS POR / OTRAS FORMAS,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd73f155dd,6.3.3.1,638-640,3,638,11,9,CAUSAS / RESUELTAS,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd73f155dd,6.3.3.1,638-640,3,638,11,10,CAUSAS / PENDIENTES / PARA LA / SIGUIENTE / GESTIÓN,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
fd73f155dd,6.3.3.1,638-640,3,638,11,11,PROCESOS CON / DECLARACIÓN DE / REBELDIA,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
54280aa751,6.3.3.2,641-643,3,641,10,1,POR EL NUMERO DE DEMANDADOS Y DELITOS / SENTENCIAS: / UN / DEMANDADO / UN DELITO,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
54280aa751,6.3.3.2,641-643,3,641,10,2,POR EL NUMERO DE DEMANDADOS Y DELITOS / SENTENCIAS: / UN / DEMANDADO / VARIOS / DELITOS,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
54280aa751,6.3.3.2,641-643,3,641,10,3,POR EL NUMERO DE DEMANDADOS Y DELITOS / SENTENCIAS: / VARIOS / DEMANDADOS / UN DELITO,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
54280aa751,6.3.3.2,641-643,3,641,10,4,POR EL NUMERO DE DEMANDADOS Y DELITOS / SENTENCIAS: / VARIOS / DEMANDADOS / VARIOS / DELITOS,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
54280aa751,6.3.3.2,641-643,3,641,10,5,TOTAL,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
54280aa751,6.3.3.2,641-643,3,641,10,6,TIPOS DE SENTENCIA POR PROCEDIMIENTO / CONDENATORIA / S,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
54280aa751,6.3.3.2,641-643,3,641,10,7,TIPOS DE SENTENCIA POR PROCEDIMIENTO / COMÚN / ABSOLUTORIAS,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
54280aa751,6.3.3.2,641-643,3,641,10,8,TIPOS DE SENTENCIA POR PROCEDIMIENTO / MIXTAS / (Condenatorias - / Absolutoria),"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
54280aa751,6.3.3.2,641-643,3,641,10,9,SENTENCIA / POR / PROCEDIMIEN SENTENCIAS / TO / ABREVIADO,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
54280aa751,6.3.3.2,641-643,3,641,10,10,TOTAL / PROCEDIMIEN SENTENCIAS / EMITIDAS,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8f7085cf6a,6.3.3.3,644-646,3,644,10,1,SENTENCIAS / POR / PROCEDIMIENTO / COMUN,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8f7085cf6a,6.3.3.3,644-646,3,644,10,2,SENTENCIA POR / PROCEDIMIENTO / ABREAVIADO,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8f7085cf6a,6.3.3.3,644-646,3,644,10,3,SUSPENSION / CONDICIONAL / DEL PROCESO,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8f7085cf6a,6.3.3.3,644-646,3,644,10,4,CRITERIOS DE / OPORTUNIDAD,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8f7085cf6a,6.3.3.3,644-646,3,644,10,5,CONCILIACIÓN,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8f7085cf6a,6.3.3.3,644-646,3,644,10,6,FORMAS DE RESOLUCION / EXTINCIÓN DE LA / ACCIÓN,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8f7085cf6a,6.3.3.3,644-646,3,644,10,7,EXCUSA,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8f7085cf6a,6.3.3.3,644-646,3,644,10,8,RECUSA,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8f7085cf6a,6.3.3.3,644-646,3,644,10,9,"OTROS / Retiro de / acusación, / declinatoria o / Inhibitoria","Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8f7085cf6a,6.3.3.3,644-646,3,644,10,10,TOTAL,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
d5ff225cb7,6.3.3.4,647-647,1,647,7,1,Distritos / Formas de Resolución de Causas / NUMERO DE TRIBUNALES LA QUE SE DISPUSO,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
d5ff225cb7,6.3.3.4,647-647,1,647,7,2,Formas de Resolución de Causas / (M.C - PERSONAL) EN / NUMERO DE TRIBUNALES LA QUE SE DISPUSO / LA DETENCIÓN / PREVENTIVA / EN LA GESTIÓN,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
d5ff225cb7,6.3.3.4,647-647,1,647,7,3,(M.C - PERSONAL) / EN LA QUE DISPUSO / MEDIDAS / SUSTITUTIVAS / EN LA GESTIÓN,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
d5ff225cb7,6.3.3.4,647-647,1,647,7,4,TIPOS DE OTROS TRÁMITES DE SU COMPETENCIA / (M.C) DE CARACTER / REAL DISPUESTA EN / LA GESTIÓN,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
d5ff225cb7,6.3.3.4,647-647,1,647,7,5,TIPOS DE OTROS TRÁMITES DE SU COMPETENCIA / TOTAL EN LA / GESTIÓN / (Es la suma de las / casillas anteriores),"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
d5ff225cb7,6.3.3.4,647-647,1,647,7,6,TOTAL DETENIDOS / PREVENTIVOS / AL FINAL DE LA / GESTIÓN,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
d5ff225cb7,6.3.3.4,647-647,1,647,7,7,TOTAL / BENEFICIADOS / CON MEDIDAS / SUSTITUTIVAS / AL FINAL DE LA / GESTIÓN,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
edca6628cc,6.3.3.5,648-648,1,648,13,1,Distritos / Tipo de Trámites / NUMERO DE / TRIBUNALES,"ribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provinci"
edca6628cc,6.3.3.5,648-648,1,648,13,2,Tipo de Trámites / TOTAL,"ribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provinci"
edca6628cc,6.3.3.5,648-648,1,648,13,3,MEDIDAS DE / PROTECCIÓ / N,"ribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provinci"
edca6628cc,6.3.3.5,648-648,1,648,13,4,MEDIDAS DE / SEGURIDAD,"ribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provinci"
edca6628cc,6.3.3.5,648-648,1,648,13,5,SANCIONES ANOTACIÓN / ALTERNATI PREVENTIV / VAS,"ribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provinci"
edca6628cc,6.3.3.5,648-648,1,648,13,6,SANCIONES ANOTACIÓN / ALTERNATI PREVENTIV / A,"ribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provinci"
edca6628cc,6.3.3.5,648-648,1,648,13,7,INCAUTACIÓ CONFISCACI / N,"ribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provinci"
edca6628cc,6.3.3.5,648-648,1,648,13,8,INCAUTACIÓ CONFISCACI / ÓN,"ribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provinci"
edca6628cc,6.3.3.5,648-648,1,648,13,9,EXHORTOS / Y ORDENES / INSTRUIDAS,"ribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provinci"
edca6628cc,6.3.3.5,648-648,1,648,13,10,SOLICITUDE / S DE / EXTRADICIÓ / N,"ribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provinci"
edca6628cc,6.3.3.5,648-648,1,648,13,11,MANDAMIEN MANDAMIENT / TOS DE / CONDENA,"ribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provinci"
