cuadro_origen,pagina_pdf,firma,familia,ambito,titulo_pagina,entidad,num_juzgados_pagina,unidad_fila,grupo_proceso,tipo_proceso_extraido,tipo_proceso,tipo_fila_derivado,orden_fila,n_columnas,readecuadas_ley_439,recibidas_excusa_recusacion,preliminares_formalizados,cautelares_formalizados,nuevas_ingresadas,atendidas,resueltas,pendientes_fin,pendientes_inicio,conciliacion,num_juzgados,recibidas_otros_juzgados,concluidas_rechazo_denuncia,reparacion_dano_conciliacion,remision_art_299_ley_548,merecieron_imputacion_formal,remitidas_finalizacion_competencia,procesos_rebeldia,reparacion_dano,sobreseimiento,terminacion_anticipada,merecieron_acusacion,concluidas_extincion_prescripcion,concluidas_sentencia_juicio,remitidas_otros_juzgados,concluidas_otras_formas,imputacion_directa_procedimiento_inmediato,otras_formas_finalizacion,recibidas_declinatoria_inhibitoria,ingresadas_conversion_acciones,otras_formas_conclusion,resueltas_sentencia,ingresadas_reenvio,otras_formas_ingreso,remitidas_excusa_recusacion,remitidas_otras_formas,materia_seccion,tipo_accion_penal,materia_norm,materia_homologada,materia_cruda,ciudad,distrito,departamento_derivado,es_total_nacional,grupo_proceso_norm,etapa_proceso_fuente,contexto_accion_penal,gestion,revisado_manual,territorio,tipo_elemento_analitico,recurso_juzgados_publicados,recurso_tribunales_publicados,recurso_salas_publicadas,recurso_conciliadores_publicados,recurso_otros_organos_publicados,recursos_clasificacion_completa,personal_cuadro_origen,personal_pagina_pdf,personal_distrito,personal_gestion,personal_items_mujer,personal_items_varon,personal_items_acefalias,personal_items_total,personal_remun_mujer,personal_remun_varon,personal_remun_acefalias,personal_remun_total,personal_nivel_geografico,personal_metodo_seleccion,estado_gestion,ingresos_totales,tasa_resolucion,tasa_resolucion_total,tasa_congestion,tasa_pendencia,duracion_estimada_dias,acumulacion_neta_anual,flag_acumula_mora,flag_sin_resolucion_anual,flag_sin_movimiento,atendidas_por_item_personal,atendidas_por_juzgado_territorio,es_outlier_carga_iqr,es_outlier_severo_carga_iqr,es_outlier_ingresos_iqr,es_outlier_severo_ingresos_iqr,es_outlier_congestion_iqr,es_outlier_severo_congestion_iqr,es_outlier_duracion_iqr,es_outlier_severo_duracion_iqr,tasa_congestion_winsorizada,duracion_estimada_winsorizada,log_atendidas,log_nuevas_ingresadas,log_resueltas,log_pendientes_fin,log_ingresos_totales
5.1.1.1,123,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,EL ALTO,12,tipo_proceso,PROCESOS VOLUNTARIOS,OFERTA DE PAGO Y CONSIGNACIÓN,OFERTA DE PAGO Y CONSIGNACIÓN,detalle,20,8,3,0,0,0,4,7,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,PROCESOS VOLUNTARIOS,no_aplica,no_aplica,2023,False,EL ALTO,proceso,63,4,,9,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,4.0,0.75,0.75,2.3333333333333335,0.5714285714285714,486.66666666666663,1.0,True,False,False,0.004487179487179487,0.1111111111111111,False,False,False,False,False,False,False,False,2.3333333333333335,486.66666666666663,2.0794415416798357,1.6094379124341003,1.3862943611198906,1.6094379124341003,1.6094379124341003
5.1.1.1,123,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,EL ALTO,12,tipo_proceso,PROCESOS VOLUNTARIOS,TRADUCCIÓN DE DOCUMENTO EN IDIOMA EXTRANJERO,TRADUCCIÓN DE DOCUMENTO EN IDIOMA EXTRANJERO,detalle,21,8,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,PROCESOS VOLUNTARIOS,no_aplica,no_aplica,2023,False,EL ALTO,proceso,63,4,,9,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,sin_movimiento,0.0,1.0,1.0,,0.0,,0.0,False,False,True,0.0,0.0,False,False,False,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0.0
5.1.1.1,123,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,EL ALTO,12,tipo_proceso,PROCESOS VOLUNTARIOS,"INSCRIPCIÓN, MODIFICACIÓN, CANCELACIÓN O FUSIÓN DE PARTIDAS EN EL REGISTRO DE DERECHOS REALES, ASI COMO EN OTROS REGISTROS PÚBLICOS","INSCRIPCIÓN, MODIFICACIÓN, CANCELACIÓN O FUSIÓN DE PARTIDAS EN EL REGISTRO DE DERECHOS REALES, ASI COMO EN OTROS REGISTROS PÚBLICOS",detalle,22,8,281,0,0,0,507,788,486,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,PROCESOS VOLUNTARIOS,no_aplica,no_aplica,2023,False,EL ALTO,proceso,63,4,,9,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,507.0,0.9585798816568047,0.9585798816568047,1.6213991769547325,0.383248730964467,226.81069958847735,21.0,True,False,False,0.5051282051282051,12.507936507936508,True,True,True,True,False,False,False,False,1.6213991769547325,226.81069958847735,6.670766320845874,6.230481447578482,6.18826412308259,5.713732805509369,6.230481447578482
5.1.1.1,123,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,EL ALTO,12,tipo_proceso,PROCESOS VOLUNTARIOS,OTROS VOLUNTARIOS,OTROS VOLUNTARIOS,detalle,23,8,329,0,0,0,309,638,233,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,PROCESOS VOLUNTARIOS,no_aplica,no_aplica,2023,False,EL ALTO,proceso,63,4,,9,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,309.0,0.7540453074433657,0.7540453074433657,2.7381974248927037,0.6347962382445141,634.4420600858369,76.0,True,False,False,0.40897435897435896,10.126984126984127,True,False,True,False,False,False,False,False,2.7381974248927037,634.4420600858369,6.459904454377535,5.736572297479192,5.455321115357702,6.0063531596017325,5.736572297479192
5.1.1.1,123,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,EL ALTO,12,tipo_proceso,,ACCIONES CONSTITUCIONALES,ACCIONES CONSTITUCIONALES,detalle,24,8,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,no_aplica,no_aplica,2023,False,EL ALTO,proceso,63,4,,9,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,sin_movimiento,0.0,1.0,1.0,,0.0,,0.0,False,False,True,0.0,0.0,False,False,False,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0.0
5.1.1.1,123,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,EL ALTO,12,tipo_proceso,,OTROS PROCESOS,OTROS PROCESOS,detalle,25,8,918,0,0,0,1198,2116,1190,926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,no_aplica,no_aplica,2023,False,EL ALTO,proceso,63,4,,9,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,1198.0,0.993322203672788,0.993322203672788,1.7781512605042016,0.43761814744801514,284.02521008403363,8.0,True,False,False,1.3564102564102565,33.58730158730159,True,True,True,True,False,False,False,False,1.7781512605042016,284.02521008403363,7.6577552711348655,7.089243155027514,7.0825485693553,6.831953565565855,7.089243155027514
5.1.1.1,124,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,23,tipo_proceso,ORDIN ARIO,ORDINARIO,ORDINARIO,detalle,1,8,1032,5,162,14,1857,3070,1992,1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,,Cochabamba,False,ORDINARIO,no_aplica,no_aplica,2023,False,COCHABAMBA,proceso,93,4,12,17,,True,14.1.3,746,COCHABAMBA,2023,624,453,35,1112,3830374,3238408,200566,7269348,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,2038.0,1.072697899838449,0.9774288518155054,1.5411646586345382,0.3511400651465798,197.5251004016064,-135.0,False,False,False,2.7607913669064748,33.01075268817204,True,True,True,True,False,False,False,False,1.5411646586345382,197.5251004016064,8.029758520440822,7.527255919373784,7.597396320212795,6.983789965258135,7.620214770574455
5.1.1.1,124,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,23,tipo_proceso,EXTRAORD INARIO,REGULARIZACIÓN DE DERECHO PROPIETARIO SOBRE BIENES INMUEBLES URBANOS DESTINADOS A LA VIVIENDA,REGULARIZACIÓN DE DERECHO PROPIETARIO SOBRE BIENES INMUEBLES URBANOS DESTINADOS A LA VIVIENDA,detalle,2,8,343,0,1,0,61,405,281,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,,Cochabamba,False,EXTRAORDINARIO,no_aplica,no_aplica,2023,False,COCHABAMBA,proceso,93,4,12,17,,True,14.1.3,746,COCHABAMBA,2023,624,453,35,1112,3830374,3238408,200566,7269348,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,62.0,4.60655737704918,4.532258064516129,1.4412811387900355,0.30617283950617286,161.067615658363,-220.0,False,False,False,0.3642086330935252,4.354838709677419,False,False,False,False,False,False,False,False,1.4412811387900355,161.067615658363,6.0063531596017325,4.127134385045092,5.641907070938114,4.8283137373023015,4.143134726391533
5.1.1.1,124,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,23,tipo_proceso,EXTRAORD INARIO,INTERDICTOS,INTERDICTOS,detalle,3,8,35,0,3,0,62,100,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,,Cochabamba,False,EXTRAORDINARIO,no_aplica,no_aplica,2023,False,COCHABAMBA,proceso,93,4,12,17,,True,14.1.3,746,COCHABAMBA,2023,624,453,35,1112,3830374,3238408,200566,7269348,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,65.0,0.8064516129032258,0.7692307692307693,2.0,0.5,365.0,12.0,True,False,False,0.08992805755395683,1.075268817204301,False,False,False,False,False,False,False,False,2.0,365.0,4.61512051684126,4.143134726391533,3.9318256327243257,3.9318256327243257,4.189654742026425
5.1.1.1,124,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,23,tipo_proceso,EXTRAORD INARIO,DESALOJO DE VIVIENDA,DESALOJO DE VIVIENDA,detalle,4,8,28,0,2,0,45,75,42,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,,Cochabamba,False,EXTRAORDINARIO,no_aplica,no_aplica,2023,False,COCHABAMBA,proceso,93,4,12,17,,True,14.1.3,746,COCHABAMBA,2023,624,453,35,1112,3830374,3238408,200566,7269348,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,47.0,0.9333333333333333,0.8936170212765957,1.7857142857142858,0.44,286.7857142857143,3.0,True,False,False,0.06744604316546762,0.8064516129032258,False,False,False,False,False,False,False,False,1.7857142857142858,286.7857142857143,4.330733340286331,3.828641396489095,3.7612001156935624,3.5263605246161616,3.871201010907891
5.1.1.1,124,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,23,tipo_proceso,MONITOREO,EJECUTIVO,EJECUTIVO,detalle,5,8,422,2,556,0,4452,5432,5044,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,,Cochabamba,False,MONITOREO,no_aplica,no_aplica,2023,False,COCHABAMBA,proceso,93,4,12,17,,True,14.1.3,746,COCHABAMBA,2023,624,453,35,1112,3830374,3238408,200566,7269348,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,5010.0,1.132973944294699,1.0067864271457085,1.0769230769230769,0.07142857142857142,28.07692307692308,-592.0,False,False,False,4.884892086330935,58.40860215053763,True,True,True,True,False,False,False,False,1.0769230769230769,28.07692307692308,8.600246746551523,8.401333305321703,8.52615293278771,5.963579343618446,8.519390774959724
5.1.1.1,124,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,23,tipo_proceso,MONITOREO,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,detalle,6,8,25,0,1,0,28,54,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,,Cochabamba,False,MONITOREO,no_aplica,no_aplica,2023,False,COCHABAMBA,proceso,93,4,12,17,,True,14.1.3,746,COCHABAMBA,2023,624,453,35,1112,3830374,3238408,200566,7269348,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,29.0,0.9642857142857143,0.9310344827586207,2.0,0.5,365.0,1.0,True,False,False,0.048561151079136694,0.5806451612903226,False,False,False,False,False,False,False,False,2.0,365.0,4.007333185232471,3.367295829986474,3.332204510175204,3.332204510175204,3.4011973816621555
5.1.1.1,124,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,23,tipo_proceso,MONITOREO,ENTREGA DE LA HERENCIA,ENTREGA DE LA HERENCIA,detalle,7,8,8,0,0,0,11,19,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,,Cochabamba,False,MONITOREO,no_aplica,no_aplica,2023,False,COCHABAMBA,proceso,93,4,12,17,,True,14.1.3,746,COCHABAMBA,2023,624,453,35,1112,3830374,3238408,200566,7269348,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,11.0,1.1818181818181819,1.1818181818181819,1.4615384615384615,0.3157894736842105,168.46153846153848,-2.0,False,False,False,0.0170863309352518,0.20430107526881722,False,False,False,False,False,False,False,False,1.4615384615384615,168.46153846153848,2.995732273553991,2.4849066497880004,2.6390573296152584,1.9459101490553132,2.4849066497880004
5.1.1.1,124,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,23,tipo_proceso,MONITOREO,RESOLUCIÓN DE CONTRATO POR INCUMPLIMIENTO DE PAGO,RESOLUCIÓN DE CONTRATO POR INCUMPLIMIENTO DE PAGO,detalle,8,8,25,0,0,0,11,36,14,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,,Cochabamba,False,MONITOREO,no_aplica,no_aplica,2023,False,COCHABAMBA,proceso,93,4,12,17,,True,14.1.3,746,COCHABAMBA,2023,624,453,35,1112,3830374,3238408,200566,7269348,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,11.0,1.2727272727272727,1.2727272727272727,2.5714285714285716,0.6111111111111112,573.5714285714286,-3.0,False,False,False,0.03237410071942446,0.3870967741935484,False,False,False,False,False,False,False,False,2.5714285714285716,573.5714285714286,3.6109179126442243,2.4849066497880004,2.70805020110221,3.1354942159291497,2.4849066497880004
5.1.1.1,124,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,23,tipo_proceso,MONITOREO,CESE DE LA COPROPIEDAD,CESE DE LA COPROPIEDAD,detalle,9,8,13,0,0,0,21,34,22,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,,Cochabamba,False,MONITOREO,no_aplica,no_aplica,2023,False,COCHABAMBA,proceso,93,4,12,17,,True,14.1.3,746,COCHABAMBA,2023,624,453,35,1112,3830374,3238408,200566,7269348,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,21.0,1.0476190476190477,1.0476190476190477,1.5454545454545454,0.35294117647058826,199.09090909090907,-1.0,False,False,False,0.030575539568345324,0.3655913978494624,False,False,False,False,False,False,False,False,1.5454545454545454,199.09090909090907,3.5553480614894135,3.091042453358316,3.1354942159291497,2.5649493574615367,3.091042453358316
5.1.1.1,124,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,23,tipo_proceso,MONITOREO,DESALOJO EN REGIMEN DE LIBRE CONTRATACIÓN,DESALOJO EN REGIMEN DE LIBRE CONTRATACIÓN,detalle,10,8,25,0,2,0,54,81,55,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,,Cochabamba,False,MONITOREO,no_aplica,no_aplica,2023,False,COCHABAMBA,proceso,93,4,12,17,,True,14.1.3,746,COCHABAMBA,2023,624,453,35,1112,3830374,3238408,200566,7269348,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,56.0,1.0185185185185186,0.9821428571428571,1.4727272727272727,0.32098765432098764,172.54545454545453,-1.0,False,False,False,0.07284172661870504,0.8709677419354839,False,False,False,False,False,False,False,False,1.4727272727272727,172.54545454545453,4.406719247264253,4.007333185232471,4.02535169073515,3.295836866004329,4.04305126783455
5.1.1.1,124,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,23,tipo_proceso,MONITOREO,OTROS MONITORIOS,OTROS MONITORIOS,detalle,11,8,52,0,11,0,78,141,81,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,,Cochabamba,False,MONITOREO,no_aplica,no_aplica,2023,False,COCHABAMBA,proceso,93,4,12,17,,True,14.1.3,746,COCHABAMBA,2023,624,453,35,1112,3830374,3238408,200566,7269348,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,89.0,1.0384615384615385,0.9101123595505618,1.7407407407407407,0.425531914893617,270.3703703703704,-3.0,False,False,False,0.12679856115107913,1.5161290322580645,False,False,False,False,False,False,False,False,1.7407407407407407,270.3703703703704,4.955827057601261,4.3694478524670215,4.406719247264253,4.110873864173311,4.499809670330265
5.1.1.1,124,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,23,tipo_proceso,MONITOREO,EJECUCIÓN COACTIVA DE SUMAS DE DINERO,EJECUCIÓN COACTIVA DE SUMAS DE DINERO,detalle,12,8,47,0,4,0,353,404,350,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,,Cochabamba,False,MONITOREO,no_aplica,no_aplica,2023,False,COCHABAMBA,proceso,93,4,12,17,,True,14.1.3,746,COCHABAMBA,2023,624,453,35,1112,3830374,3238408,200566,7269348,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,357.0,0.9915014164305949,0.9803921568627451,1.1542857142857144,0.13366336633663367,56.31428571428571,3.0,True,False,False,0.36330935251798563,4.344086021505376,False,False,True,True,False,False,False,False,1.1542857142857144,56.31428571428571,6.003887067106539,5.869296913133774,5.860786223465865,4.007333185232471,5.8805329864007
5.1.1.1,124,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,23,tipo_proceso,PROCESO CONCURS ALES,CONCURSALES,CONCURSALES,detalle,13,8,11,0,0,0,13,24,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,,Cochabamba,False,PROCESO CONCURSALES,no_aplica,no_aplica,2023,False,COCHABAMBA,proceso,93,4,12,17,,True,14.1.3,746,COCHABAMBA,2023,624,453,35,1112,3830374,3238408,200566,7269348,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,13.0,0.6153846153846154,0.6153846153846154,3.0,0.6666666666666666,730.0,5.0,True,False,False,0.02158273381294964,0.25806451612903225,False,False,False,False,False,False,False,False,3.0,730.0,3.2188758248682006,2.6390573296152584,2.1972245773362196,2.833213344056216,2.6390573296152584
5.1.1.1,124,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,23,tipo_proceso,PROCESOS VOLUNTARIOS,"APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO","APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO",detalle,14,8,5,0,0,0,1,6,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,,Cochabamba,False,PROCESOS VOLUNTARIOS,no_aplica,no_aplica,2023,False,COCHABAMBA,proceso,93,4,12,17,,True,14.1.3,746,COCHABAMBA,2023,624,453,35,1112,3830374,3238408,200566,7269348,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,1.0,2.0,2.0,3.0,0.6666666666666666,730.0,-1.0,False,False,False,0.00539568345323741,0.06451612903225806,False,False,False,False,False,False,False,False,3.0,730.0,1.9459101490553132,0.6931471805599453,1.0986122886681098,1.6094379124341003,0.6931471805599453
5.1.1.1,124,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,23,tipo_proceso,PROCESOS VOLUNTARIOS,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,detalle,15,8,124,0,0,0,224,348,200,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,,Cochabamba,False,PROCESOS VOLUNTARIOS,no_aplica,no_aplica,2023,False,COCHABAMBA,proceso,93,4,12,17,,True,14.1.3,746,COCHABAMBA,2023,624,453,35,1112,3830374,3238408,200566,7269348,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,224.0,0.8928571428571429,0.8928571428571429,1.74,0.42528735632183906,270.1,24.0,True,False,False,0.3129496402877698,3.7419354838709675,False,False,True,False,False,False,False,False,1.74,270.1,5.855071922202427,5.41610040220442,5.303304908059076,5.003946305945459,5.41610040220442
5.1.1.1,124,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,23,tipo_proceso,PROCESOS VOLUNTARIOS,RENUNCIA DE HERENCIA,RENUNCIA DE HERENCIA,detalle,16,8,2,0,0,0,2,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,COCHABAMBA,,Cochabamba,False,PROCESOS VOLUNTARIOS,no_aplica,no_aplica,2023,False,COCHABAMBA,proceso,93,4,12,17,,True,14.1.3,746,COCHABAMBA,2023,624,453,35,1112,3830374,3238408,200566,7269348,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,2.0,1.0,1.0,2.0,0.5,365.0,0.0,False,False,False,0.0035971223021582736,0.043010752688172046,False,False,False,False,False,False,False,False,2.0,365.0,1.6094379124341003,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098
