cuadro_origen,pagina_pdf,firma,familia,ambito,titulo_pagina,entidad,num_juzgados_pagina,unidad_fila,grupo_proceso,tipo_proceso_extraido,tipo_proceso,tipo_fila_derivado,orden_fila,n_columnas,readecuadas_ley_439,recibidas_excusa_recusacion,preliminares_formalizados,cautelares_formalizados,nuevas_ingresadas,atendidas,resueltas,pendientes_fin,pendientes_inicio,conciliacion,num_juzgados,recibidas_otros_juzgados,concluidas_rechazo_denuncia,reparacion_dano_conciliacion,remision_art_299_ley_548,merecieron_imputacion_formal,remitidas_finalizacion_competencia,procesos_rebeldia,reparacion_dano,sobreseimiento,terminacion_anticipada,merecieron_acusacion,concluidas_extincion_prescripcion,concluidas_sentencia_juicio,remitidas_otros_juzgados,concluidas_otras_formas,imputacion_directa_procedimiento_inmediato,otras_formas_finalizacion,recibidas_declinatoria_inhibitoria,ingresadas_conversion_acciones,otras_formas_conclusion,resueltas_sentencia,ingresadas_reenvio,otras_formas_ingreso,remitidas_excusa_recusacion,remitidas_otras_formas,materia_seccion,tipo_accion_penal,materia_norm,materia_homologada,materia_cruda,ciudad,distrito,departamento_derivado,es_total_nacional,grupo_proceso_norm,etapa_proceso_fuente,contexto_accion_penal,gestion,revisado_manual,territorio,tipo_elemento_analitico,recurso_juzgados_publicados,recurso_tribunales_publicados,recurso_salas_publicadas,recurso_conciliadores_publicados,recurso_otros_organos_publicados,recursos_clasificacion_completa,personal_cuadro_origen,personal_pagina_pdf,personal_distrito,personal_gestion,personal_items_mujer,personal_items_varon,personal_items_acefalias,personal_items_total,personal_remun_mujer,personal_remun_varon,personal_remun_acefalias,personal_remun_total,personal_nivel_geografico,personal_metodo_seleccion,estado_gestion,ingresos_totales,tasa_resolucion,tasa_resolucion_solo_nuevas,tasa_congestion,tasa_pendencia,duracion_estimada_dias,acumulacion_neta_anual,flag_acumula_mora,flag_sin_resolucion_anual,flag_sin_movimiento,atendidas_por_item_personal,atendidas_por_juzgado_territorio
5.1.2.1,177,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,SUCRE,10,tipo_proceso,,GUARDA,GUARDA,detalle,18,6,,0,,,92,115,85,30,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,no_aplica,no_aplica,2023,False,SUCRE,proceso,50,2,8,5,,True,14.1.3,746,CHUQUISACA,2023,316,216,33,565,1780232,1744314,142321,3666867,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,92.0,0.9239130434782609,0.9239130434782609,1.3529411764705883,0.2608695652173913,128.82352941176472,7.0,True,False,False,0.20353982300884957,2.3
5.1.2.1,177,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,SUCRE,10,tipo_proceso,,NULIDAD DE MATRIMONIO O DE UNION LIBRE,NULIDAD DE MATRIMONIO O DE UNION LIBRE,detalle,19,6,,0,,,56,73,54,19,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,no_aplica,no_aplica,2023,False,SUCRE,proceso,50,2,8,5,,True,14.1.3,746,CHUQUISACA,2023,316,216,33,565,1780232,1744314,142321,3666867,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,56.0,0.9642857142857143,0.9642857142857143,1.3518518518518519,0.2602739726027397,128.42592592592592,2.0,True,False,False,0.12920353982300886,1.46
5.1.2.1,177,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,SUCRE,10,tipo_proceso,,NULIDAD DE ACUERDOS EN LA VIA VOLUNTARIA NOTARIADA,NULIDAD DE ACUERDOS EN LA VIA VOLUNTARIA NOTARIADA,detalle,20,6,,0,,,2,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,no_aplica,no_aplica,2023,False,SUCRE,proceso,50,2,8,5,,True,14.1.3,746,CHUQUISACA,2023,316,216,33,565,1780232,1744314,142321,3666867,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,2.0,0.5,0.5,2.0,0.5,365.0,1.0,True,False,False,0.0035398230088495575,0.04
5.1.2.1,177,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,SUCRE,10,tipo_proceso,,"DIVISION Y PARTICION DE BIENES GANANCIALES, CUANDO NO SE LO TRAMITE EN EJECUCION DE PROCESO DE DIVORCIO","DIVISION Y PARTICION DE BIENES GANANCIALES, CUANDO NO SE LO TRAMITE EN EJECUCION DE PROCESO DE DIVORCIO",detalle,21,6,,0,,,114,149,116,33,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,no_aplica,no_aplica,2023,False,SUCRE,proceso,50,2,8,5,,True,14.1.3,746,CHUQUISACA,2023,316,216,33,565,1780232,1744314,142321,3666867,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,114.0,1.0175438596491229,1.0175438596491229,1.2844827586206897,0.2214765100671141,103.83620689655173,-2.0,False,False,False,0.26371681415929205,2.98
5.1.2.1,177,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,SUCRE,10,tipo_proceso,,DETERMINACION DE BIENES PROPIOS CUANDO EXISTE DESACUERDO SOBRE SU CALIDAD,DETERMINACION DE BIENES PROPIOS CUANDO EXISTE DESACUERDO SOBRE SU CALIDAD,detalle,22,6,,0,,,7,8,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,no_aplica,no_aplica,2023,False,SUCRE,proceso,50,2,8,5,,True,14.1.3,746,CHUQUISACA,2023,316,216,33,565,1780232,1744314,142321,3666867,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,7.0,0.8571428571428571,0.8571428571428571,1.3333333333333333,0.25,121.66666666666666,1.0,True,False,False,0.01415929203539823,0.16
5.1.2.1,177,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,SUCRE,10,tipo_proceso,,PROCESOS INNOMINADOS - OTROS,PROCESOS INNOMINADOS - OTROS,detalle,23,6,,3,,,77,126,114,12,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,no_aplica,no_aplica,2023,False,SUCRE,proceso,50,2,8,5,,True,14.1.3,746,CHUQUISACA,2023,316,216,33,565,1780232,1744314,142321,3666867,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,80.0,1.425,1.4805194805194806,1.105263157894737,0.09523809523809523,38.421052631578945,-34.0,False,False,False,0.22300884955752212,2.52
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,EMANCIPACION POR DESACUERDO,EMANCIPACION POR DESACUERDO,detalle,1,6,,0,,,2,4,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,resolucion_total,2.0,2.0,2.0,1.0,0.0,0.0,-2.0,False,False,False,0.002564102564102564,0.03305785123966942
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR DE,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR,detalle,2,6,,0,,,3,5,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,3.0,1.3333333333333333,1.3333333333333333,1.25,0.2,91.25,-1.0,False,False,False,0.003205128205128205,0.04132231404958678
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,detalle,3,6,,0,,,56,88,57,31,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,56.0,1.0178571428571428,1.0178571428571428,1.543859649122807,0.3522727272727273,198.50877192982458,-1.0,False,False,False,0.05641025641025641,0.7272727272727273
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,DESACUERDO DE LOS PADRES,DESACUERDO DE LOS PADRES,detalle,4,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,sin_movimiento,0.0,,,,0.0,,0.0,False,False,True,0.0,0.0
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,VOLUNTARIOS (Ejemplo: Dispensa Judicial y otros que no se detallan),VOLUNTARIOS (Ejemplo: Dispensa Judicial y otros que no se detallan),detalle,5,6,,0,,,77,133,87,46,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,77.0,1.12987012987013,1.12987012987013,1.528735632183908,0.3458646616541353,192.98850574712645,-10.0,False,False,False,0.08525641025641026,1.0991735537190082
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,CUMPLIMIENTO DE ACUERDOS,CUMPLIMIENTO DE ACUERDOS,detalle,6,6,,0,,,5,33,30,3,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,5.0,6.0,6.0,1.1,0.09090909090909091,36.5,-25.0,False,False,False,0.021153846153846155,0.2727272727272727
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,ASISTENCIA FAMILIAR CUANDO EXISTA ACUERDO (HOMOLOGACIÓN),ASISTENCIA FAMILIAR CUANDO EXISTA ACUERDO (HOMOLOGACIÓN),detalle,7,6,,0,,,1074,1571,1297,274,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,1074.0,1.2076350093109869,1.2076350093109869,1.2112567463377024,0.17441120305537874,77.10871241326137,-223.0,False,False,False,1.007051282051282,12.983471074380166
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,DIVORCIO -DESVINCULACION Art. 207,DIVORCIO -DESVINCULACION Art. 207,detalle,8,6,,2,,,2953,4215,3658,557,1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,2955.0,1.237901861252115,1.2387402641381646,1.1522689994532531,0.13214709371293,55.5781848004374,-703.0,False,False,False,2.701923076923077,34.83471074380165
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,DECLARACION JUDICIAL DE FILIACION,DECLARACION JUDICIAL DE FILIACION,detalle,9,6,,0,,,39,146,55,91,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,39.0,1.4102564102564104,1.4102564102564104,2.6545454545454548,0.6232876712328768,603.9090909090909,-16.0,False,False,False,0.09358974358974359,1.2066115702479339
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,IMPUGNACION DE FILIACION,IMPUGNACION DE FILIACION,detalle,10,6,,0,,,233,460,248,212,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,233.0,1.0643776824034334,1.0643776824034334,1.8548387096774193,0.4608695652173913,312.01612903225805,-15.0,False,False,False,0.2948717948717949,3.8016528925619837
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,NEGACION DE MATERNIDAD O PATERNIDAD,NEGACION DE MATERNIDAD O PATERNIDAD,detalle,11,6,,0,,,158,308,167,141,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,158.0,1.0569620253164558,1.0569620253164558,1.844311377245509,0.4577922077922078,308.1736526946108,-9.0,False,False,False,0.19743589743589743,2.5454545454545454
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,"COMPROBACION DE MATRIMONIO O DE UNION LIBRE, CUANDO ESTA ULTIMA NO ESTE REGISTRADA","COMPROBACION DE MATRIMONIO O DE UNION LIBRE, CUANDO ESTA ULTIMA NO ESTE REGISTRADA",detalle,12,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,sin_movimiento,0.0,,,,0.0,,0.0,False,False,True,0.0,0.0
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,OPOSICION AL MATRIMONIO,OPOSICION AL MATRIMONIO,detalle,13,6,,0,,,128,239,118,121,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,128.0,0.921875,0.921875,2.0254237288135593,0.5062761506276151,374.27966101694915,10.0,True,False,False,0.15320512820512822,1.975206611570248
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,DECLARACION DE INTERDICCIÓN,DECLARACION DE INTERDICCIÓN,detalle,14,6,,0,,,64,151,57,94,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,64.0,0.890625,0.890625,2.6491228070175437,0.6225165562913907,601.9298245614035,7.0,True,False,False,0.0967948717948718,1.2479338842975207
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,CESACION DE INTERDICCIÓN,CESACION DE INTERDICCIÓN,detalle,15,6,,0,,,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,1.0,1.0,1.0,2.0,0.5,365.0,0.0,False,False,False,0.001282051282051282,0.01652892561983471
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,"SUSPENSIÓN, EXTINCIÓN O RESTITUCION DE LA AUTORIDAD DE LA MADRE O EL PADRE EN CASOS EMERGENTES DE DESVINCULACIÓN CONYUGAL","SUSPENSIÓN, EXTINCIÓN O RESTITUCION DE LA AUTORIDAD DE LA MADRE O EL PADRE EN CASOS EMERGENTES DE DESVINCULACIÓN CONYUGAL",detalle,16,6,,0,,,2,6,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,2.0,0.5,0.5,6.0,0.8333333333333334,1825.0,1.0,True,False,False,0.0038461538461538464,0.049586776859504134
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,ASISTENCIA FAMILIAR,ASISTENCIA FAMILIAR,detalle,17,6,,0,,,1617,2519,1774,745,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,1617.0,1.0970933828076685,1.0970933828076685,1.4199549041713642,0.29575228265184594,153.28354002254792,-157.0,False,False,False,1.6147435897435898,20.818181818181817
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,GUARDA,GUARDA,detalle,18,6,,0,,,55,113,63,50,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,55.0,1.1454545454545455,1.1454545454545455,1.7936507936507937,0.4424778761061947,289.68253968253964,-8.0,False,False,False,0.07243589743589744,0.9338842975206612
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,NULIDAD DE MATRIMONIO O DE UNION LIBRE,NULIDAD DE MATRIMONIO O DE UNION LIBRE,detalle,19,6,,0,,,72,149,77,72,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,72.0,1.0694444444444444,1.0694444444444444,1.9350649350649352,0.48322147651006714,341.2987012987013,-5.0,False,False,False,0.0955128205128205,1.2314049586776858
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,NULIDAD DE ACUERDOS EN LA VIA VOLUNTARIA NOTARIADA,NULIDAD DE ACUERDOS EN LA VIA VOLUNTARIA NOTARIADA,detalle,20,6,,0,,,2,7,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,2.0,1.0,1.0,3.5,0.7142857142857143,912.5,0.0,False,False,False,0.004487179487179487,0.05785123966942149
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,"DIVISION Y PARTICION DE BIENES GANANCIALES, CUANDO NO SE LO TRAMITE EN EJECUCION DE PROCESO DE DIVORCIO","DIVISION Y PARTICION DE BIENES GANANCIALES, CUANDO NO SE LO TRAMITE EN EJECUCION DE PROCESO DE DIVORCIO",detalle,21,6,,0,,,118,203,132,71,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,118.0,1.11864406779661,1.11864406779661,1.5378787878787878,0.3497536945812808,196.32575757575756,-14.0,False,False,False,0.13012820512820514,1.677685950413223
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,DETERMINACION DE BIENES PROPIOS CUANDO EXISTE DESACUERDO SOBRE SU CALIDAD,DETERMINACION DE BIENES PROPIOS CUANDO EXISTE DESACUERDO SOBRE SU CALIDAD,detalle,22,6,,0,,,12,22,3,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,12.0,0.25,0.25,7.333333333333333,0.8636363636363636,2311.6666666666665,9.0,True,False,False,0.014102564102564103,0.18181818181818182
